"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
70619,608348,"Carson Kelly",28,2023,,3,0,0,2.7,0,0,0,0,0,10.13,3,3,8,0,0,1,12,1,1,0,18,52
100261,608337,"Lucas Giolito",28,2023,,33,33,0,184.3,8,15,0,0,0,4.88,110,100,87,34,7,41,340,73,204,9,794,3190
100273,608566,"Germán Márquez",28,2023,"COL",4,4,0,20,2,2,0,0,0,4.95,11,11,8,6,1,4,39,3,17,0,80,301
100368,612434,"Miguel Castro",28,2023,"AZ",75,0,0,64.7,6,6,7,4,13,4.31,32,31,32,11,0,8,86,25,60,3,268,1008
100408,614179,"José Ruiz",28,2023,,38,1,0,44.3,2,1,0,2,1,5.89,31,29,32,9,1,10,93,21,39,6,207,815
100568,621237,"José Alvarado",28,2023,"PHI",42,0,0,41.3,0,2,10,2,11,1.74,15,8,19,8,0,3,47,18,64,0,172,742
100576,621249,"Duane Underwood Jr.",28,2023,"PIT",20,0,0,24.3,1,0,2,0,3,5.18,14,14,15,5,1,3,40,11,14,0,100,337
100957,622503,"Nabil Crismatt",28,2023,,8,0,0,13,0,2,0,0,0,8.31,13,12,13,3,0,3,31,7,12,1,65,262
101008,622554,"Seranthony Domínguez",28,2023,"PHI",57,0,0,50,5,5,2,7,14,3.78,25,21,37,4,0,7,73,22,48,6,224,858
101060,622608,"Antonio Senzatela",28,2023,"COL",2,2,0,7.7,0,1,0,0,0,4.7,4,4,3,1,0,3,17,2,4,0,30,120
101170,622766,"Miguel Díaz",28,2023,"DET",12,3,0,14,1,0,0,0,2,0.64,1,1,6,2,0,0,10,5,16,0,54,208
101639,624522,"Keegan Thompson",28,2023,"CHC",19,0,0,28.7,2,2,1,0,3,4.71,15,15,14,4,0,2,30,19,26,1,125,477
101993,640451,"Hunter Harvey",28,2023,"WSH",57,0,0,60.7,4,4,10,5,19,2.82,21,19,30,7,0,7,72,13,67,2,235,963
102308,628708,"Yunior Marte",28,2023,"PHI",40,0,0,39.3,1,1,2,2,2,5.03,27,22,32,8,1,6,75,17,38,1,182,700
102322,629498,"Johan Quezada",28,2023,"MIA",1,0,0,0.7,0,0,0,0,0,40.5,3,3,0,1,0,0,2,5,0,0,8,32
102443,640470,"Adbert Alzolay",28,2023,"CHC",58,0,0,64,2,5,22,3,7,2.67,23,19,38,8,1,5,77,13,67,5,253,962
102555,641482,"Nestor Cortes",28,2023,"NYY",12,12,0,63.3,5,2,0,0,0,4.97,36,35,33,15,0,11,107,20,67,3,266,1068
102606,641645,"Luis Guillorme",28,2023,"NYM",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,12
102625,641729,"Joe Jiménez",28,2023,"ATL",59,0,0,56.3,0,3,0,3,13,3.04,22,19,29,12,1,9,92,14,73,2,238,935
102652,641816,"Tyler Mahle",28,2023,"MIN",5,5,0,25.7,1,2,0,0,0,3.16,11,9,13,4,0,5,41,5,28,0,102,421
102751,642100,"Gabe Speier",28,2023,"SEA",69,0,0,54.7,2,2,1,0,17,3.79,24,23,33,7,0,7,75,11,64,3,216,782
102764,642133,"Rowdy Tellez",28,2023,"MIL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,13
102785,642207,"Devin Williams",28,2023,"MIL",61,0,0,58.7,8,3,36,4,0,1.53,13,10,16,6,0,4,44,28,87,1,231,948
102921,642397,"Gregory Soto",28,2023,"PHI",69,0,0,60.3,3,4,3,3,24,4.62,34,31,31,10,0,6,75,22,65,2,250,966
103038,642528,"Jonathan Loáisiga",28,2023,"NYY",17,0,0,17.7,0,2,0,0,5,3.06,7,6,11,1,0,2,21,1,6,2,69,236
103091,642585,"Félix Bautista",28,2023,"BAL",56,0,0,61,8,2,33,6,1,1.48,14,10,23,3,0,4,45,26,110,2,237,984
103420,643396,"Isiah Kiner-Falefa",28,2023,"NYY",4,0,0,4,0,0,0,0,0,2.25,1,1,2,2,0,0,6,0,1,0,16,50
103893,641703,"Brent Honeywell",28,2023,,40,0,0,52.3,2,4,0,2,4,4.82,29,28,37,4,2,10,91,24,45,5,235,944
104899,656945,"Tanner Scott",28,2023,"MIA",74,0,0,78,9,5,12,4,24,2.31,22,20,39,11,0,3,73,24,104,4,307,1208
105472,641302,"Tyler Alexander",28,2023,"DET",25,1,0,44,2,1,0,0,2,4.5,25,22,26,10,0,8,78,5,44,2,181,679
106125,621368,"Taylor Hearn",28,2023,,13,0,0,15,0,0,0,0,1,11.4,19,19,15,4,0,4,39,8,15,0,76,313
106129,664854,"Ryan Helsley",28,2023,"STL",33,0,0,36.7,3,4,14,5,2,2.45,11,10,14,6,1,1,33,17,52,1,146,607
106145,664353,"José Urquidy",28,2023,"HOU",16,10,0,63,3,3,1,0,0,5.29,37,37,41,12,1,11,112,25,45,2,275,1094
106251,664028,"Brett Kennedy",28,2023,"CIN",5,2,0,18,1,0,0,0,0,6.5,13,13,9,7,2,1,33,7,9,3,83,310
106294,664875,"Justin Lawrence",28,2023,"COL",69,0,0,75,4,7,11,7,11,3.72,37,31,45,12,3,5,98,36,78,7,326,1184
106301,623507,"Josh Lester",28,2023,"BAL",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,5,18
106490,664948,"Anthony Misiewicz",28,2023,,11,0,0,11,2,0,0,1,1,7.36,11,9,10,3,2,2,30,6,8,0,55,240
106667,623465,"Evan Phillips",28,2023,"LAD",62,0,0,61.3,2,4,24,3,6,2.05,19,14,24,7,1,6,65,13,66,3,234,915
107194,640454,"Matt Krook",28,2023,"NYY",4,0,0,4,0,0,0,0,0,24.75,11,11,6,1,0,1,12,6,3,0,27,107
107441,641329,"Bryan Baker",28,2023,"BAL",46,0,0,45,4,3,0,3,11,3.6,19,18,21,8,0,4,53,24,51,1,186,784
107467,670280,"David Bednar",28,2023,"PIT",66,0,0,67.3,3,3,39,3,0,2,22,15,36,12,2,3,78,21,80,3,277,1105
107528,668754,"Braden Bristo",28,2023,,3,0,0,7,0,0,1,0,0,2.57,3,2,5,0,0,0,5,4,5,0,30,114
107552,641420,"Zack Burdi",28,2023,"TB",3,0,0,4,0,0,0,0,0,11.25,6,5,3,2,1,0,10,2,5,0,20,75
107554,669203,"Corbin Burnes",28,2023,"MIL",32,32,0,193.7,10,8,0,0,0,3.39,77,73,99,19,1,22,228,66,200,8,784,3079
107596,641447,"Daniel Castano",28,2023,"MIA",2,0,0,3,0,0,0,0,0,21,8,7,4,0,1,2,15,3,4,0,20,69
107636,650644,"Aaron Civale",28,2023,,23,23,0,122.3,7,5,0,0,0,3.46,47,47,75,21,1,12,168,33,116,5,504,2009
107762,668674,"Lucas Erceg",28,2023,"OAK",50,0,0,55,4,4,0,2,11,4.75,33,29,31,18,1,1,74,36,68,6,251,1053
107918,641656,"Ian Hamilton",28,2023,"NYY",39,3,0,58,3,2,2,0,5,2.64,19,17,33,9,1,2,62,26,69,3,239,979
107951,663321,"Nick Hernandez",28,2023,"SD",2,0,0,3,0,0,0,0,0,12,4,4,2,0,0,1,6,4,5,2,18,81
108053,650633,"Michael King",28,2023,"NYY",49,9,0,104.7,4,8,6,4,8,2.75,35,32,63,13,2,10,135,32,127,5,431,1681
108073,669424,"Jimmy Lambert",28,2023,"CWS",35,1,0,37.7,2,3,1,0,3,5.26,26,22,19,11,1,10,84,20,41,1,172,674
108089,669276,"Dylan Lee",28,2023,"ATL",24,1,0,23.7,1,0,0,0,6,4.18,14,11,17,3,0,4,39,8,24,0,101,391
108112,670032,"Nicky Lopez",28,2023,"ATL",2,0,0,2.3,0,0,0,0,0,7.71,2,2,3,0,0,1,7,2,0,0,13,42
108169,661527,"Seth Martinez",28,2023,"HOU",35,0,0,43,2,3,1,0,2,5.23,29,25,27,12,1,5,74,19,45,6,195,764
108270,669105,"Zach Muckenhirn",28,2023,"NYM",3,0,0,6,0,0,0,0,0,6,4,4,7,4,0,0,15,2,3,1,31,95
108296,668665,"Stephen Nogosek",28,2023,"NYM",13,0,0,25.7,0,1,0,0,0,5.61,16,16,16,5,1,6,53,14,25,2,118,489
108325,670124,"Adam Oller",28,2023,"OAK",9,1,0,19.7,1,1,0,0,0,10.07,24,22,19,5,0,5,49,12,13,1,101,412
108430,615698,"Cal Quantrill",28,2023,"CLE",19,19,0,99.7,4,7,0,0,0,5.24,59,58,74,22,4,11,174,35,58,7,444,1710
108437,670042,"Luke Raley",28,2023,"TB",2,0,0,2.7,0,0,0,0,0,30.38,9,9,7,1,1,2,20,0,1,0,19,41
108587,670097,"Zack Short",28,2023,"DET",6,0,0,6,0,0,0,0,0,6,4,4,11,1,0,0,13,1,1,1,32,100
108606,663385,"Chad Smith",28,2023,"OAK",10,0,0,13.7,1,2,0,0,0,6.59,10,10,11,2,0,2,23,7,9,2,60,248
108753,669711,"Greg Weissert",28,2023,"NYY",17,0,0,20,0,0,0,0,2,4.05,9,9,16,2,0,3,32,8,22,1,87,346
108818,669211,"Keegan Akin",28,2023,"BAL",24,1,0,23.7,2,2,0,0,3,6.85,22,18,25,6,2,2,51,7,27,0,112,451
108830,669456,"Shane Bieber",28,2023,"CLE",21,21,1,128,6,6,0,0,0,3.8,56,54,79,29,2,14,199,34,107,3,533,1954
108873,641540,"Dane Dunning",28,2023,"TEX",35,26,0,172.7,12,7,0,0,3,3.7,73,71,113,27,3,20,256,55,140,10,722,2696
108931,641712,"Dakota Hudson",28,2023,"STL",18,12,0,81.3,6,3,0,0,1,4.98,46,45,57,22,0,9,137,34,45,6,354,1317
108935,667427,"Zach Jackson",28,2023,"OAK",19,0,0,18,2,1,1,1,1,2.5,7,5,15,2,0,1,23,10,23,0,80,372
108937,643377,"Griffin Jax",28,2023,"MIN",71,0,0,65.3,6,10,4,7,23,3.86,30,28,42,9,2,5,86,19,68,4,274,1047
108954,669270,"Joel Kuhnel",28,2023,,9,0,0,13,0,0,0,0,0,5.54,8,8,11,3,0,2,25,5,3,1,58,195
108957,641778,"Eric Lauer",28,2023,"MIL",10,9,0,46.7,4,6,0,0,0,6.56,39,34,26,12,0,16,114,24,43,0,211,844
108977,656716,"Zach McKinstry",28,2023,"DET",1,0,0,1,0,0,0,0,0,18,2,2,1,1,0,1,7,0,0,0,6,22
109027,640462,"A.J. Puk",28,2023,"MIA",58,0,0,56.7,7,5,15,9,2,3.97,29,25,34,10,0,10,94,13,78,2,242,950
109030,670990,"Yohan Ramírez",28,2023,,31,0,0,38.3,1,0,0,1,3,4.23,21,18,32,3,1,3,53,17,35,11,176,708
109055,656924,"Ryder Ryan",28,2023,"SEA",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,13
109078,669912,"Kirby Snead",28,2023,"OAK",15,0,0,11.7,1,2,0,3,7,4.63,7,6,11,2,0,1,19,6,9,0,56,193
109104,669330,"Tyler Wells",28,2023,"BAL",25,20,0,118.7,7,6,1,0,1,3.64,50,48,41,15,2,25,177,34,117,4,470,1903
109106,669952,"Mitch White",28,2023,"TOR",10,0,0,12.7,0,1,0,0,0,7.11,11,10,7,6,0,2,27,7,13,0,60,253
109127,641743,"Anthony Kay",28,2023,,17,0,0,14.7,0,0,0,1,0,6.14,10,10,6,5,0,2,24,9,11,2,66,255
109150,641672,"Thomas Hatch",28,2023,,18,2,0,28.7,1,1,0,1,3,4.08,18,13,22,9,0,2,48,12,26,1,129,474
109502,641401,"Connor Brogdon",28,2023,"PHI",27,1,0,29,2,1,0,0,3,4.03,14,13,18,4,2,5,52,13,26,1,127,544
109645,664776,"Jake Cousins",28,2023,"MIL",9,0,0,9.3,0,0,0,0,0,4.82,5,5,8,0,1,1,15,10,7,0,45,202
110119,677161,"Zack Kelly",28,2023,"BOS",8,0,0,9.3,0,0,0,0,0,3.86,4,4,2,5,0,0,12,8,6,2,43,181
110249,676760,"Ron Marinaccio",28,2023,"NYY",45,0,0,47.3,4,5,2,4,7,3.99,24,21,22,7,0,6,60,27,56,7,205,896
110582,668676,"Zach Plesac",28,2023,"CLE",5,5,0,21.3,1,1,0,0,0,7.59,20,18,23,11,0,3,57,5,14,0,105,370
111013,676684,"Will Vest",28,2023,"DET",48,4,0,48.3,2,1,2,3,11,2.98,18,16,27,9,1,3,60,13,56,0,199,778
111031,677020,"Josh Walker",28,2023,"NYM",14,0,0,10,0,1,0,0,1,8.1,11,9,9,1,0,2,19,6,12,0,48,219
111081,669145,"Bruce Zimmermann",28,2023,"BAL",7,0,0,13.3,2,0,0,0,0,4.73,8,7,11,3,0,3,29,0,14,2,61,215
111103,640444,"Wil Crowe",28,2023,"PIT",5,0,0,9.7,0,1,1,1,0,4.66,6,5,5,3,0,1,15,9,9,1,47,179
111214,678061,"Ray Kerr",28,2023,"SD",22,0,0,27,1,1,0,1,0,4.33,15,13,11,6,3,5,52,9,35,1,114,427
111306,660271,"Shohei Ohtani",28,2023,"LAA",23,23,1,132,10,5,0,0,0,3.14,50,46,52,15,0,18,154,55,167,11,531,2087
120416,641585,"J.P. France",28,2023,"HOU",24,23,0,136.3,11,6,0,0,0,3.83,64,58,98,20,1,19,217,47,101,2,581,2202
124529,682175,"Joe Jacques",28,2023,"BOS",23,1,0,26.7,2,1,1,0,0,5.06,17,15,23,5,2,2,47,10,20,6,122,436
125575,667463,"John King",28,2023,,35,0,0,37.3,2,1,0,2,12,3.62,15,15,37,6,0,2,57,10,20,0,157,527
137496,656986,"Bennett Sousa",28,2023,,7,0,0,9,0,0,0,0,0,4,4,4,5,0,0,1,9,2,10,0,34,140
137998,657265,"Peter Strzelecki",28,2023,,37,0,0,37,3,5,0,1,14,4.38,18,18,22,8,0,3,50,12,37,8,163,653
141089,621051,"Steven Wilson",28,2023,"SD",52,0,0,53,1,2,0,2,22,3.91,23,23,17,11,0,7,67,27,57,3,219,938
69095,605612,"Harold Castro",29,2023,"COL",2,0,0,2,0,0,0,0,0,9,2,2,3,1,0,0,5,1,0,1,11,28
69377,600917,"José Leclerc",29,2023,"TEX",57,0,0,57,0,2,4,5,8,2.68,19,17,25,7,0,5,59,28,67,2,233,977
69756,606303,"Joel Payamps",29,2023,"MIL",69,0,0,70.7,7,5,3,3,27,2.55,24,20,41,8,0,8,89,17,77,5,287,1120
70547,607188,"Jake Faria",29,2023,"BOS",1,0,0,2,0,0,0,0,0,22.5,5,5,3,0,1,0,6,4,3,0,14,65
70610,608331,"Max Fried",29,2023,"ATL",14,14,1,77.7,8,1,0,0,0,2.55,24,22,55,8,0,7,99,18,80,2,311,1235
70611,608334,"Carson Fulmer",29,2023,"LAA",3,1,0,10,1,1,0,0,0,2.7,3,3,3,1,1,1,12,4,6,1,39,157
70636,608371,"Lucas Sims",29,2023,"CIN",67,0,0,61,7,3,3,5,23,3.1,23,21,16,11,1,5,61,39,72,10,258,1057
70795,607192,"Tyler Glasnow",29,2023,"TB",21,21,0,120,10,7,0,0,0,3.53,52,47,61,16,3,13,154,37,162,1,485,1894
70913,596133,"Luke Weaver",29,2023,,29,25,0,123.7,3,6,0,0,0,6.4,90,88,83,40,3,29,288,40,109,4,563,2258
71057,607481,"Aaron Bummer",29,2023,"CWS",61,0,0,58.3,5,5,0,3,15,6.79,45,44,36,13,0,4,78,36,78,5,267,1099
71071,607455,"Anthony Banda",29,2023,"WSH",10,0,0,7,0,0,0,0,0,6.43,5,5,8,0,0,1,12,5,6,1,35,160
71239,607755,"Andrew Vasquez",29,2023,,42,0,0,48.3,2,1,0,0,2,3.35,21,18,36,4,2,4,66,23,43,7,219,853
100260,608328,"Chase De Jong",29,2023,"PIT",6,0,0,11.3,0,0,0,0,0,13.5,17,17,7,5,0,6,41,6,7,2,60,225
100518,621107,"Zach Eflin",29,2023,"TB",31,31,0,177.7,16,8,0,0,0,3.5,69,69,104,31,4,19,254,24,186,3,703,2577
100519,621112,"Paul Blackburn",29,2023,"OAK",21,20,0,103.7,4,7,0,1,0,4.43,54,51,81,22,3,11,178,43,104,3,464,1875
100574,621244,"José Berríos",29,2023,"TOR",32,32,0,189.7,11,12,0,0,0,3.65,82,77,113,33,2,25,285,52,184,9,782,2937
100606,621366,"Ryan Borucki",29,2023,"PIT",38,2,0,40.3,4,0,0,0,9,2.45,11,11,15,7,0,4,45,4,33,4,152,528
100628,621433,"Brett Phillips",29,2023,"LAA",1,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,7
100720,622075,"Yency Almonte",29,2023,"LAD",49,0,0,48,3,2,0,2,10,5.06,30,27,31,6,0,6,67,23,49,4,207,796
101023,622569,"Pablo Reyes",29,2023,"BOS",2,0,0,2,0,0,0,0,0,4.5,1,1,3,0,0,0,3,4,0,0,13,44
101074,622663,"Luis Severino",29,2023,"NYY",19,18,0,89.3,4,8,0,0,0,6.65,73,66,66,22,2,23,208,34,79,5,417,1636
101184,622780,"Angel Perdomo",29,2023,"PIT",30,0,0,29,3,2,0,0,6,3.72,14,12,11,7,0,3,37,11,44,3,117,489
101249,623167,"Chris Flexen",29,2023,,29,16,0,102.3,2,8,0,0,0,6.86,81,78,88,19,1,25,229,38,74,4,466,1755
101384,623352,"Josh Hader",29,2023,"SD",61,0,0,56.3,2,3,33,5,0,1.28,11,8,26,3,0,3,44,30,85,3,231,1042
101446,623451,"Jackson Stephens",29,2023,"ATL",5,0,0,12,0,0,0,0,0,3,4,4,11,1,0,1,17,5,11,0,52,226
101728,625643,"Reynaldo López",29,2023,,68,0,0,66,3,7,6,6,22,3.27,25,24,36,5,1,8,81,34,83,1,278,1203
102187,623381,"Thomas Pannone",29,2023,"MIL",1,0,0,2.7,0,0,0,0,1,6.75,2,2,4,1,0,0,6,1,4,0,14,59
102336,630023,"Yonny Chirinos",29,2023,,20,9,0,85,5,5,0,0,1,5.4,53,51,53,22,1,15,160,27,53,5,367,1342
102675,641871,"Keynan Middleton",29,2023,,51,0,0,50.7,2,2,2,2,5,3.38,20,19,28,4,0,8,68,23,64,1,212,856
103250,642758,"Domingo Acevedo",29,2023,"OAK",9,0,0,9.3,0,0,0,2,2,10.61,11,11,7,5,2,2,31,2,7,1,47,175
103747,622088,"Tejay Antone",29,2023,"CIN",5,1,0,5.7,0,0,0,0,1,1.59,1,1,2,1,0,0,4,2,7,0,21,90
103789,596295,"Austin Gomber",29,2023,"COL",27,27,0,139,9,9,0,0,0,5.5,88,85,100,35,3,26,283,43,87,3,603,2160
103820,613564,"Jason Vosler",29,2023,"CIN",2,0,0,2,0,0,0,0,0,4.5,1,1,5,0,0,0,5,0,0,0,11,25
104483,650895,"Diego Castillo",29,2023,"SEA",8,0,0,8.7,0,0,0,0,1,6.23,6,6,4,1,0,2,14,7,7,1,41,162
104833,656669,"Jordan Luplow",29,2023,"MIN",2,0,0,1.3,0,1,0,0,0,13.5,3,2,0,0,0,1,4,0,0,1,6,14
104871,656818,"Connor Overton",29,2023,"CIN",3,3,0,11,0,1,0,0,0,11.45,14,14,10,4,2,3,36,7,9,0,55,200
104921,657024,"Erik Swanson",29,2023,"TOR",69,0,0,66.7,4,2,4,2,29,2.97,22,22,35,8,1,8,86,21,75,0,262,1058
104945,657097,"Jacob Webb",29,2023,,54,0,0,53.7,1,1,1,1,12,3.69,22,22,23,8,2,6,69,30,57,4,232,928
105394,656222,"Jalen Beeks",29,2023,"TB",30,8,0,42.3,2,3,1,1,2,5.95,28,28,28,10,0,4,64,21,47,1,192,731
105739,664076,"Garrett Cleavinger",29,2023,"TB",15,0,0,12,1,0,0,2,0,3,5,4,3,1,0,2,13,6,14,1,48,215
105798,621016,"Jose Cuas",29,2023,,72,2,0,65.3,3,2,1,3,10,3.99,30,29,43,10,2,8,101,35,71,7,292,1176
105933,664126,"Pete Fairbanks",29,2023,"TB",49,0,0,45.3,2,4,25,4,2,2.58,14,13,21,2,0,3,37,20,68,4,184,734
106036,664139,"Ian Gibaut",29,2023,"CIN",74,0,0,75.7,8,4,3,6,23,3.33,33,28,51,10,0,8,103,28,69,4,318,1214
106041,656457,"Tyler Gilbert",29,2023,"AZ",11,0,0,17.3,0,2,0,1,0,5.19,10,10,11,7,1,2,36,5,19,0,72,263
106140,623474,"Jimmy Herget",29,2023,"LAA",29,1,0,29,2,4,0,4,6,4.66,15,15,16,10,0,7,64,8,26,2,127,509
106454,656730,"Trevor Megill",29,2023,"MIL",31,2,0,34.7,1,0,0,1,4,3.63,14,14,24,8,1,2,51,12,52,1,148,599
106466,664901,"Danny Mendick",29,2023,"NYM",2,0,0,2,0,0,0,0,0,36,8,8,4,3,0,2,18,0,0,0,15,38
106871,622250,"Josh Sborz",29,2023,"TEX",44,0,0,52.3,6,7,0,4,14,5.5,33,32,28,6,1,8,75,17,66,1,215,834
106928,622098,"Drew Smith",29,2023,"NYM",62,0,0,56.3,4,6,3,2,12,4.15,31,26,26,13,4,7,92,29,60,5,244,1082
106956,622251,"Josh Staumont",29,2023,"KC",21,1,0,20,0,0,0,0,1,5.4,12,12,13,2,0,1,21,13,24,2,89,360
107018,663423,"Trent Thornton",29,2023,,27,1,0,31.3,1,2,0,1,4,2.01,12,7,18,7,0,5,52,6,26,0,125,458
107058,664285,"Framber Valdez",29,2023,"HOU",31,31,2,198,12,11,0,0,0,3.45,86,76,107,37,3,19,266,57,200,10,808,2948
107135,622259,"Trey Wingenter",29,2023,"DET",17,0,0,17,1,0,0,0,0,5.82,11,11,10,4,0,2,26,7,22,3,76,309
107155,664849,"Danny Young",29,2023,"ATL",8,0,0,8.3,0,0,0,0,0,1.08,1,1,6,1,0,0,8,2,11,3,35,135
107161,664874,"Seby Zavala",29,2023,"AZ",1,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
107169,622065,"Alex Young",29,2023,"CIN",63,0,0,53.7,4,2,1,3,14,3.86,27,23,34,8,1,10,93,20,50,1,236,874
107171,621076,"James Kaprielian",29,2023,"OAK",14,11,0,61,2,6,0,1,0,6.34,45,43,41,16,0,9,109,31,57,5,280,1091
107229,666204,"Dany Jiménez",29,2023,"OAK",25,1,0,23.3,0,2,1,1,7,3.47,9,9,6,2,0,3,22,14,21,0,94,406
107502,669854,"Ronel Blanco",29,2023,"HOU",17,7,0,52,2,1,0,0,0,4.5,29,26,32,5,0,12,90,28,52,2,226,905
107538,670712,"Mike Brosseau",29,2023,"MIL",3,0,0,2.3,0,0,0,0,0,3.86,1,1,0,0,0,1,4,1,0,0,9,30
107838,670329,"Rico Garcia",29,2023,,10,0,0,11.7,0,0,0,0,1,9.26,12,12,10,4,0,5,38,6,10,0,60,267
107865,664062,"Tony Gonsolin",29,2023,"LAD",20,20,0,103,8,5,0,0,0,4.98,61,57,52,15,0,19,158,40,82,7,435,1664
107925,664129,"Geoff Hartlieb",29,2023,"MIA",2,0,0,4,0,0,0,0,1,2.25,1,1,1,0,0,1,5,3,3,0,16,66
108066,621139,"Brooks Kriske",29,2023,"KC",4,0,0,6.7,0,0,0,0,0,4.05,3,3,1,0,0,2,9,4,6,0,25,92
108235,621345,"A.J. Minter",29,2023,"ATL",70,0,0,64.7,3,6,10,3,21,3.76,28,27,41,8,1,6,84,21,82,0,260,1060
108406,621363,"Colin Poche",29,2023,"TB",66,0,0,60.7,12,3,1,5,22,2.23,17,15,27,10,1,4,66,24,61,1,246,927
108560,669947,"Jesse Scholtens",29,2023,"CWS",26,11,0,85,1,9,1,0,1,5.29,54,50,73,12,0,15,157,30,58,2,377,1447
108561,670167,"John Schreiber",29,2023,"BOS",46,2,0,46.7,2,1,1,2,10,3.86,22,20,26,8,1,6,69,25,53,4,204,818
108893,656464,"Kevin Ginkel",29,2023,"AZ",60,0,0,65.3,9,1,4,2,8,2.48,24,18,23,15,0,3,65,24,70,2,255,1058
108934,608344,"Cole Irvin",29,2023,"BAL",24,12,0,77.3,1,4,0,0,1,4.42,42,38,51,15,1,11,128,21,68,7,336,1273
109172,621074,"Michael Rucker",29,2023,"CHC",35,0,0,40.3,2,1,0,0,0,4.91,22,22,26,5,2,6,66,19,40,3,176,719
109484,676961,"Caleb Boushley",29,2023,"MIL",1,0,0,2.3,1,0,0,1,0,3.86,1,1,0,0,0,1,4,2,5,0,10,38
109881,621057,"Justin Garza",29,2023,"BOS",17,1,0,18.3,0,2,0,0,0,7.36,17,15,12,6,1,3,39,12,17,1,91,351
110699,668942,"Josh Rojas",29,2023,"AZ",2,0,0,2,0,0,0,0,0,18,4,4,5,1,0,0,7,1,1,0,13,36
115326,666974,"Yennier Cano",29,2023,"BAL",72,0,0,72.7,1,4,8,6,31,2.11,19,17,40,16,0,4,88,13,65,3,283,1017
120676,660261,"Shintaro Fujinami",29,2023,,64,7,0,79,7,8,2,4,5,7.18,65,63,44,18,2,9,122,45,83,7,357,1404
130442,682171,"Penn Murfee",29,2023,"SEA",16,0,0,14,1,2,0,1,1,1.29,5,2,3,1,0,1,9,10,16,1,58,223
67132,592789,"Noah Syndergaard",30,2023,,18,18,0,88.7,2,6,0,0,0,6.5,65,64,62,17,3,22,193,19,56,10,391,1408
67148,592836,"Taijuan Walker",30,2023,"PHI",31,31,0,172.7,15,6,0,0,0,4.38,87,84,96,35,4,20,258,71,138,8,733,2837
67182,593334,"Domingo Germán",30,2023,"NYY",20,19,1,108.7,5,7,0,0,0,4.56,61,55,42,19,2,20,166,34,114,6,444,1651
67243,593423,"Frankie Montas",30,2023,"NYY",1,0,0,1.3,1,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,7,26
67418,593643,"Hanser Alberto",30,2023,"CWS",2,0,0,1.7,0,0,0,0,0,21.6,4,4,5,0,0,1,9,1,1,0,12,33
67588,593958,"Eduardo Rodriguez",30,2023,"DET",26,26,0,152.7,13,9,0,0,0,3.3,59,56,86,25,2,15,202,48,143,3,621,2371
69038,600986,"Thyago Vieira",30,2023,"MIL",2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,10,36
69545,605288,"Adrian Houser",30,2023,"MIL",23,21,0,111.3,8,5,0,0,0,4.12,56,51,89,18,1,13,180,34,96,1,481,1855
69826,606625,"Reyes Moronta",30,2023,"LAA",2,0,0,1.3,0,0,0,0,0,6.75,1,1,3,0,0,1,7,3,2,0,11,48
70188,608032,"Carlos Estévez",30,2023,"LAA",63,0,0,62.3,5,5,31,4,2,3.9,34,27,45,10,0,7,93,31,78,5,281,1127
70271,605483,"Blake Snell",30,2023,"SD",32,32,0,180,14,9,0,0,0,2.25,47,45,78,22,0,15,182,99,234,3,742,3168
70397,595978,"Austin Hedges",30,2023,"TEX",4,0,0,3.7,0,0,0,0,0,4.91,2,2,3,1,0,1,9,0,1,1,16,51
70416,600921,"Andrés Machado",30,2023,"WSH",44,0,0,50,4,1,0,2,4,5.22,29,29,32,9,0,12,98,13,43,1,207,774
70429,605130,"Scott Barlow",30,2023,,63,0,0,68,2,6,13,3,7,4.37,39,33,46,10,1,4,85,34,79,5,299,1196
70431,605151,"Archie Bradley",30,2023,"MIA",4,0,0,7.3,0,0,0,0,0,11.05,10,9,8,2,1,2,23,3,7,1,39,149
70445,605242,"Michael Fulmer",30,2023,"CHC",58,1,0,57,3,5,2,3,11,4.42,29,28,28,13,0,7,82,28,65,2,237,950
70464,605347,"Jorge López",30,2023,,61,0,0,59,6,2,3,4,10,5.95,42,39,40,15,0,12,118,22,49,8,266,966
70473,605397,"Joe Musgrove",30,2023,"SD",17,17,0,97.3,10,3,0,0,0,3.05,35,33,63,17,0,10,137,21,97,9,399,1550
70481,605441,"Yacksel Ríos",30,2023,"OAK",3,0,0,1.7,0,0,0,0,0,37.8,7,7,2,0,0,1,6,5,2,0,13,59
70543,607179,"Jordan Weems",30,2023,"WSH",51,0,0,54.7,5,1,0,3,7,3.62,25,22,18,10,1,9,77,28,60,3,232,920
