"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
108152,665896,"José Marte",28,2024,"LAA",14,0,0,19.3,0,0,0,0,2,2.33,6,5,9,4,0,1,21,10,14,1,80,311
108290,656793,"Nick Nelson",28,2024,"PHI",4,0,0,5.3,0,0,0,0,0,5.06,3,3,7,0,1,0,10,2,8,1,26,96
108349,660600,"Enoli Paredes",28,2024,,18,0,0,21.7,1,0,1,0,3,1.66,4,4,9,4,0,0,17,10,16,2,87,319
108886,668678,"Zac Gallen",28,2024,"AZ",28,28,0,148,14,6,0,0,0,3.65,62,60,86,29,5,13,211,54,156,4,621,2502
108953,665152,"Dean Kremer",28,2024,"BAL",24,24,0,129.7,8,10,0,0,0,4.1,72,59,73,19,0,18,183,51,123,3,553,2171
108959,669674,"Sam Long",28,2024,"KC",43,0,0,42.7,3,3,1,1,7,3.16,17,15,23,6,0,5,55,17,44,1,176,702
108984,668338,"Tyson Miller",28,2024,,58,0,0,62,5,1,1,1,15,2.32,18,16,24,8,0,7,68,11,54,5,235,934
109052,670046,"Kenny Rosenberg",28,2024,"LAA",7,1,0,24,0,1,0,0,0,6,17,16,17,6,0,5,49,8,17,0,104,403
109130,672335,"Cionel Pérez",28,2024,"BAL",62,0,0,53.7,2,0,2,1,22,4.53,29,27,33,12,2,0,63,28,46,5,238,863
109144,661269,"Vladimir Gutierrez",28,2024,"MIA",1,0,0,4,0,0,0,1,0,6.75,3,3,2,0,0,1,6,2,4,0,17,80
109149,641726,"Daulton Jefferies",28,2024,,6,1,0,14.7,0,2,0,0,0,9.82,20,16,10,9,1,4,47,4,12,1,73,281
109174,671345,"Jason Foley",28,2024,"DET",69,0,0,60,3,6,28,4,8,3.15,28,21,37,8,1,5,76,20,46,2,250,904
109416,657508,"Mike Baumann",28,2024,,57,0,0,58.3,3,1,0,3,9,5.55,40,36,36,10,4,9,104,28,58,4,264,1067
109456,674370,"Osvaldo Bido",28,2024,"OAK",16,9,0,63.3,5,3,0,0,1,3.41,25,24,28,12,0,3,64,26,63,7,259,1056
109459,656232,"Brandon Bielak",28,2024,,16,0,0,29.7,1,0,0,0,0,5.16,17,17,24,9,1,5,65,13,14,2,140,510
109602,676391,"Ernie Clement",28,2024,"TOR",1,0,0,1,0,0,0,0,0,9,1,1,1,1,0,0,3,0,0,0,5,16
109642,676680,"Tom Cosgrove",28,2024,"SD",18,0,0,14.7,0,1,0,0,2,11.66,19,19,18,2,0,3,34,6,15,4,76,323
109650,676710,"Kutter Crawford",28,2024,"BOS",33,33,0,183.7,9,16,0,0,0,4.36,97,89,89,30,2,34,291,51,175,9,759,2822
109808,676534,"Calvin Faucher",28,2024,"MIA",53,0,0,53.7,2,3,6,2,11,3.19,25,19,34,11,4,0,68,26,63,4,235,987
109826,676596,"Josh Fleming",28,2024,"PIT",25,3,0,31.3,1,1,1,1,1,4.02,18,14,25,6,0,3,49,14,17,1,138,534
109835,670102,"Bowden Francis",28,2024,"TOR",27,13,0,103.7,8,5,0,0,0,3.3,41,38,42,15,0,17,140,22,92,7,408,1558
109868,676395,"Robert Garcia",28,2024,"WSH",72,0,0,59.7,3,6,0,4,13,4.22,34,28,43,8,0,4,75,16,75,1,251,946
109892,656458,"Lucas Gilbreath",28,2024,"COL",3,0,0,1,0,0,0,0,0,54,6,6,4,2,0,1,12,1,0,1,12,47
109945,674944,"Sean Guenther",28,2024,"DET",17,0,0,21,3,0,0,1,2,0.86,2,2,6,2,1,0,13,2,12,2,73,243
110051,676714,"Brandon Hughes",28,2024,"AZ",15,2,0,17.7,0,0,0,0,0,8.15,16,16,11,5,0,8,53,10,21,2,89,350
110107,676083,"Janson Junk",28,2024,,6,0,0,8,0,0,0,0,0,14.63,13,13,15,4,0,3,35,4,8,0,48,175
110167,656641,"Jacob Latz",28,2024,"TEX",46,0,0,43.7,2,3,0,3,9,3.71,20,18,29,4,0,6,61,27,40,1,192,813
110193,656657,"Zach Logue",28,2024,"LAD",2,0,0,2,0,0,0,0,0,18,4,4,4,1,0,1,10,0,4,0,12,43
110284,676755,"Isaac Mattson",28,2024,"PIT",3,0,0,5.3,0,0,0,0,0,5.06,3,3,1,0,0,0,1,5,6,1,23,100
110297,670766,"Darren McCaughan",28,2024,,12,5,0,42,0,0,2,0,1,6.21,32,29,34,9,1,9,91,15,28,6,195,705
110406,669212,"Eli Morgan",28,2024,"CLE",32,0,0,42,3,0,0,0,3,1.93,11,9,18,7,1,4,51,11,34,1,167,646
110423,656786,"Parker Mushinski",28,2024,"HOU",10,0,0,11,0,0,0,0,1,6.55,10,8,7,3,0,1,17,5,3,1,50,194
110454,673380,"Dedniel Núñez",28,2024,"NYM",25,0,0,35,2,0,1,1,9,2.31,11,9,16,5,0,3,38,8,48,0,135,521
110810,676664,"JP Sears",28,2024,"OAK",32,32,0,180.7,11,13,0,0,0,4.38,93,88,102,39,3,28,301,49,137,14,758,2857
110857,656976,"Pavin Smith",28,2024,"AZ",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,17
110859,676092,"Collin Snider",28,2024,"SEA",42,0,0,41.7,3,4,0,2,9,1.94,14,9,23,8,0,5,59,13,47,0,169,676
111116,656557,"Tanner Houck",28,2024,"BOS",30,30,1,178.7,9,10,0,0,0,3.12,75,62,118,27,0,11,216,48,154,16,743,2735
111133,641927,"Bailey Ober",28,2024,"MIN",31,31,1,178.7,12,9,0,0,0,3.98,81,79,75,29,5,27,256,43,191,6,709,2696
111164,656638,"Alex Lange",28,2024,"DET",21,0,0,18.7,0,3,2,0,1,4.34,16,9,12,4,0,0,20,17,21,2,90,377
111244,656849,"David Peterson",28,2024,"NYM",21,21,0,121,10,3,0,0,0,2.9,44,39,79,22,1,8,158,46,101,7,510,1871
111276,676477,"Garrett Whitlock",28,2024,"BOS",4,4,0,18.3,1,0,0,0,0,1.96,4,4,9,4,0,1,21,7,17,1,75,321
111290,657376,"Clarke Schmidt",28,2024,"NYY",16,16,0,85.3,5,5,0,0,0,2.85,31,27,50,11,2,8,110,30,93,9,353,1454
111294,656288,"Griffin Canning",28,2024,"LAA",32,31,0,171.7,6,13,0,0,0,5.19,105,99,112,28,3,31,301,66,130,6,739,2869
111310,656412,"Alex Faedo",28,2024,"DET",37,6,0,57.3,5,3,0,3,8,3.61,24,23,31,9,0,9,85,28,55,3,246,1007
113203,663941,"Tristan Beck",28,2024,"SF",7,1,0,16,0,0,0,0,0,1.69,3,3,8,4,0,2,24,4,14,1,67,242
113509,642834,"Jonathan Bermúdez",28,2024,"MIA",3,1,0,6.7,0,1,0,0,0,8.1,6,6,6,3,0,2,20,2,4,2,33,121
113690,656234,"Jake Bird",28,2024,"COL",35,0,0,39.7,2,2,1,2,4,4.54,21,20,27,11,0,5,69,25,31,4,185,683
116408,665019,"Kody Clemens",28,2024,"PHI",1,0,0,1,0,0,0,0,0,9,1,1,1,0,0,1,5,1,0,0,6,16
116775,664351,"Luis Contreras",28,2024,"HOU",5,0,0,6,0,0,0,0,0,9,6,6,5,2,0,0,9,2,6,0,26,105
118876,681869,"Shawn Dubin",28,2024,"HOU",31,2,0,45.3,1,1,2,0,0,4.17,25,21,30,12,0,3,66,26,49,2,207,843
123289,682073,"David Hensley",28,2024,"MIA",1,0,0,2,0,0,0,0,0,9,2,2,1,1,0,0,3,1,0,1,10,26
123933,663947,"Tyler Holton",28,2024,"DET",66,9,0,94.3,7,2,8,0,15,2.19,25,23,38,10,2,7,92,17,77,4,354,1338
127334,656671,"Josh Maciejewski",28,2024,"NYY",4,0,0,7,0,0,0,0,0,2.57,2,2,2,1,0,1,8,2,7,0,27,96
128329,673513,"Yuki Matsui",28,2024,"SD",64,0,0,62.7,4,2,0,4,9,3.73,27,26,25,10,3,8,86,27,69,0,257,1049
128959,656731,"Tylor Megill",28,2024,"NYM",16,15,0,78,4,5,0,0,0,4.04,39,35,46,15,1,8,111,32,91,4,337,1364
129510,668943,"Ryan Miller",28,2024,"LAA",13,0,0,13,0,1,0,1,1,4.15,7,6,8,3,0,2,22,8,11,0,58,219
133756,656876,"Drew Rasmussen",28,2024,"TB",16,4,0,28.7,0,2,1,0,3,2.83,10,9,20,5,0,0,30,6,35,0,116,459
135535,657746,"Joe Ryan",28,2024,"MIN",23,23,0,135,7,7,0,0,0,3.6,59,54,61,24,6,19,203,23,147,5,538,2102
137713,683021,"Michael Stefanic",28,2024,"LAA",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,15
139955,681911,"Alex Vesia",28,2024,"LAD",67,0,0,66.3,5,4,5,3,13,1.76,19,13,16,9,1,7,65,33,87,1,263,1109
140256,676254,"Ryan Walker",28,2024,"SF",76,1,0,80,10,4,10,4,21,1.91,19,17,37,7,1,5,74,18,99,9,308,1221
140335,681806,"Andrew Wantz",28,2024,"LAA",1,0,0,1.3,0,0,0,0,0,6.75,1,1,0,0,0,1,4,1,3,0,6,35
140382,681810,"Austin Warren",28,2024,"SF",6,0,0,10.7,0,0,0,0,0,1.69,2,2,7,1,0,1,13,5,7,0,42,173
141107,642216,"Allan Winans",28,2024,"ATL",2,2,0,7.7,0,2,0,0,0,15.26,14,13,5,5,1,3,30,4,4,0,41,147
70342,547001,"Cody Poteet",29,2024,"NYY",5,4,0,24.3,3,0,0,0,0,2.22,7,6,13,3,0,2,27,8,16,1,96,384
100273,608566,"Germán Márquez",29,2024,"COL",1,1,0,4,0,0,0,0,0,6.75,3,3,4,0,0,1,8,4,3,0,20,70
100368,612434,"Miguel Castro",29,2024,"AZ",11,0,0,13.7,0,0,0,0,1,5.93,9,9,11,5,1,3,36,3,8,1,64,232
100408,614179,"José Ruiz",29,2024,"PHI",52,0,0,51,5,1,1,0,0,3.71,23,21,35,8,0,8,83,17,52,1,217,835
100568,621237,"José Alvarado",29,2024,"PHI",66,0,0,61.7,2,5,13,3,10,4.09,30,28,33,8,2,6,79,28,63,1,258,1052
100957,622503,"Nabil Crismatt",29,2024,"LAD",5,0,0,7,1,1,0,0,0,2.57,3,2,5,1,0,1,11,0,6,0,26,92
101008,622554,"Seranthony Domínguez",29,2024,,63,0,0,58.7,3,4,11,2,6,4.45,32,29,31,8,1,12,98,21,68,2,255,1064
101060,622608,"Antonio Senzatela",29,2024,"COL",3,3,0,12.3,0,1,0,0,0,6.57,10,9,10,1,1,3,27,8,7,0,54,218
101105,622694,"Elieser Hernández",29,2024,,9,1,0,15.7,0,1,0,0,0,6.32,11,11,6,3,0,5,32,5,8,0,64,251
101170,622766,"Miguel Díaz",29,2024,"HOU",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
101190,622786,"Jesus Tinoco",29,2024,,32,0,0,40.7,1,0,3,1,6,3.32,15,15,20,3,1,3,41,12,42,3,162,644
101639,624522,"Keegan Thompson",29,2024,"CHC",24,0,0,30.3,2,1,2,0,2,2.67,12,9,11,4,1,3,34,18,36,0,127,531
101993,640451,"Hunter Harvey",29,2024,,49,0,0,50.7,2,4,1,3,28,4.44,28,25,26,19,1,5,87,16,55,5,219,902
102308,628708,"Yunior Marte",29,2024,"PHI",23,0,0,26,0,0,0,1,2,6.92,22,20,23,6,0,5,55,15,23,0,127,482
102443,640470,"Adbert Alzolay",29,2024,"CHC",18,0,0,17.3,1,4,4,5,1,4.67,13,9,12,1,0,6,38,6,13,1,75,329
102555,641482,"Nestor Cortes",29,2024,"NYY",31,30,0,174.3,9,10,0,0,0,3.77,74,73,94,44,0,24,278,39,162,4,710,2848
102606,641645,"Luis Guillorme",29,2024,,3,0,0,3,0,0,0,0,0,12,4,4,2,1,0,1,8,2,0,0,15,43
102625,641729,"Joe Jiménez",29,2024,"ATL",69,0,0,68.7,1,5,3,3,27,2.62,22,20,34,9,0,2,60,23,82,4,277,1089
102652,641816,"Tyler Mahle",29,2024,"TEX",3,3,0,12.7,0,1,0,0,0,4.97,7,7,10,2,1,1,21,4,10,1,56,229
102745,642086,"Dominic Smith",29,2024,"BOS",3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,11,31
102751,642100,"Gabe Speier",29,2024,"SEA",29,0,0,23.7,0,2,0,1,7,5.7,15,15,13,4,0,2,29,14,33,2,104,422
102764,642133,"Rowdy Tellez",29,2024,"PIT",3,0,0,2.7,0,0,0,0,0,6.75,2,2,5,0,0,0,5,1,0,2,15,44
102785,642207,"Devin Williams",29,2024,"MIL",22,0,0,21.7,1,0,14,1,0,1.25,3,3,5,4,0,1,17,11,38,2,88,391
102921,642397,"Gregory Soto",29,2024,,66,0,0,53,3,5,2,2,11,4.42,30,26,40,10,2,4,82,27,65,8,244,960
103038,642528,"Jonathan Loáisiga",29,2024,"NYY",3,0,0,4,1,0,0,1,0,0,0,0,7,0,0,0,7,1,3,0,20,61
103127,642629,"Emmanuel Ramirez",29,2024,"MIA",15,0,0,20.7,0,1,0,0,0,6.97,17,16,10,6,2,3,40,8,21,3,92,371
103420,643396,"Isiah Kiner-Falefa",29,2024,"TOR",2,0,0,2,0,0,0,0,0,4.5,1,1,1,0,0,0,1,2,0,0,9,18
103893,641703,"Brent Honeywell",29,2024,,20,1,0,37.7,1,1,1,1,1,2.63,12,11,21,8,0,3,49,12,18,2,150,599
104899,656945,"Tanner Scott",29,2024,,72,0,0,72,9,6,22,2,11,1.75,20,14,35,7,0,3,61,36,84,1,294,1163
105472,641302,"Tyler Alexander",29,2024,"TB",23,9,0,107.7,6,5,0,0,0,5.1,61,61,66,20,1,23,201,24,90,5,455,1668
106129,664854,"Ryan Helsley",29,2024,"STL",65,0,0,66.3,7,4,49,4,0,2.04,19,15,41,6,0,3,65,23,79,0,266,931
106294,664875,"Justin Lawrence",29,2024,"COL",56,0,0,60,4,4,2,4,5,6.45,52,43,52,11,1,9,113,33,45,7,279,1082
106490,664948,"Anthony Misiewicz",29,2024,"NYY",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,6,30
106667,623465,"Evan Phillips",29,2024,"LAD",61,0,0,54.7,5,1,18,4,9,3.62,30,22,31,11,0,6,77,17,63,1,228,917
106791,642028,"Josh Rogers",29,2024,"COL",6,0,0,11,2,0,0,0,0,6.55,8,8,10,4,0,1,22,3,3,2,50,170
107174,621111,"Walker Buehler",29,2024,"LAD",16,16,0,75.3,1,6,0,0,0,5.38,52,45,56,15,2,16,156,28,64,5,344,1336
107194,640454,"Matt Krook",29,2024,"BAL",1,0,0,1,0,0,0,0,0,18,3,2,0,0,0,1,4,1,2,0,6,27
107438,669199,"Lake Bachar",29,2024,"MIA",10,0,0,9.3,0,1,0,0,5,3.86,5,4,7,1,0,2,17,4,11,0,40,161
107441,641329,"Bryan Baker",29,2024,"BAL",19,0,0,23.3,1,1,0,0,3,5.01,14,13,10,6,1,3,37,7,23,0,93,370
107467,670280,"David Bednar",29,2024,"PIT",62,0,0,57.7,3,8,23,7,3,5.77,40,37,33,12,0,9,93,28,58,3,262,1023
107554,669203,"Corbin Burnes",29,2024,"BAL",32,32,0,194.3,15,9,0,0,0,2.92,76,63,121,21,1,22,254,48,181,2,784,2996
107636,650644,"Aaron Civale",29,2024,,31,31,0,161,8,9,0,0,0,4.36,82,78,98,31,0,29,276,52,149,6,689,2699
107762,668674,"Lucas Erceg",29,2024,,61,0,0,61.7,2,6,14,5,18,3.36,26,23,35,10,1,3,70,16,72,6,253,947
107809,641582,"Matt Foster",29,2024,"CWS",6,1,0,6.7,0,1,0,0,1,2.7,2,2,3,1,0,1,9,5,4,0,30,108
107918,641656,"Ian Hamilton",29,2024,"NYY",35,0,0,37.7,0,1,1,1,11,3.82,17,16,25,10,0,2,53,14,41,3,163,618
107920,641658,"Garrett Hampson",29,2024,"KC",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13
107951,663321,"Nick Hernandez",29,2024,"HOU",5,0,0,8,0,0,0,0,0,7.88,7,7,6,0,0,4,22,1,10,0,34,139
108053,650633,"Michael King",29,2024,"SD",31,30,0,173.7,13,9,0,0,0,2.95,71,57,98,27,2,17,226,63,201,7,726,2895
108059,668800,"Andrew Knizner",29,2024,"TEX",2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,11,36
108089,669276,"Dylan Lee",29,2024,"ATL",52,0,0,59.7,4,2,0,2,9,2.11,19,14,30,11,1,7,83,17,76,0,240,858
108169,661527,"Seth Martinez",29,2024,"HOU",44,0,0,52.7,3,2,1,0,3,3.59,24,21,29,12,1,7,84,18,36,4,222,838
108325,670124,"Adam Oller",29,2024,"MIA",8,8,0,42.3,2,4,0,0,0,5.31,25,25,28,8,0,7,72,22,36,2,189,710
108430,615698,"Cal Quantrill",29,2024,"COL",29,29,0,148.3,8,11,0,0,0,4.98,83,82,101,26,6,23,263,69,110,11,656,2643
108753,669711,"Greg Weissert",29,2024,"BOS",62,0,0,63.3,4,2,1,4,6,3.13,32,22,49,9,0,7,95,20,58,0,263,1029
108774,642215,"Weston Wilson",29,2024,"PHI",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,8
108818,669211,"Keegan Akin",29,2024,"BAL",66,0,0,78.7,3,1,1,3,6,3.32,31,29,31,13,2,9,99,19,97,2,313,1241
108828,669622,"Anthony Bender",29,2024,"MIA",59,0,0,53,5,2,1,4,15,4.08,25,24,35,11,1,3,72,18,59,4,228,954
108830,669456,"Shane Bieber",29,2024,"CLE",2,2,0,12,2,0,0,0,0,0,0,0,6,4,0,0,14,1,20,0,45,166
108873,641540,"Dane Dunning",29,2024,"TEX",26,15,0,95,5,7,0,0,0,5.31,60,56,59,19,1,18,172,40,91,6,421,1688
108931,641712,"Dakota Hudson",29,2024,"COL",18,18,0,89,2,12,0,0,0,6.17,66,61,69,19,0,11,151,50,49,5,404,1491
108937,643377,"Griffin Jax",29,2024,"MIN",72,0,0,71,5,5,10,6,24,2.03,19,16,33,7,3,4,72,15,95,2,276,1068
108954,669270,"Joel Kuhnel",29,2024,,6,0,0,10,0,0,0,0,0,4.5,5,5,5,2,0,1,13,0,5,1,39,158
108977,656716,"Zach McKinstry",29,2024,"DET",3,0,0,2,0,0,0,0,0,9,2,2,0,0,0,1,4,1,0,0,8,24
109027,640462,"A.J. Puk",29,2024,,62,4,0,71.3,4,9,3,3,14,3.15,31,25,28,17,1,5,85,28,88,2,294,1173
109030,670990,"Yohan Ramírez",29,2024,,38,0,0,45,0,5,1,2,3,6.2,35,31,34,9,2,4,74,17,45,12,208,761
109055,656924,"Ryder Ryan",29,2024,"PIT",15,0,0,20.7,1,0,0,0,3,5.66,14,13,13,5,1,2,34,9,17,3,93,340
109078,669912,"Kirby Snead",29,2024,"SEA",11,0,0,10.3,0,0,0,0,0,4.35,5,5,7,4,1,0,18,7,7,0,48,196
109104,669330,"Tyler Wells",29,2024,"BAL",3,3,0,15.3,0,2,0,0,0,5.87,11,10,10,4,1,3,33,3,13,0,67,259
109106,669952,"Mitch White",29,2024,,13,0,0,23.7,1,1,0,0,0,7.23,21,19,16,4,2,4,46,13,13,1,110,413
109159,641312,"Shaun Anderson",29,2024,,6,2,0,16.3,0,2,0,0,0,8.27,19,15,21,9,1,3,54,1,10,1,85,244
109502,641401,"Connor Brogdon",29,2024,,4,0,0,3,0,1,0,0,0,24,9,8,0,1,0,4,18,6,3,0,19,97
109645,664776,"Jake Cousins",29,2024,"NYY",37,0,0,38,2,1,1,0,8,2.37,14,10,13,1,1,5,38,20,53,5,155,644
109764,670161,"Parker Dunshee",29,2024,"ATL",1,0,0,2.3,0,0,0,0,0,19.29,5,5,1,1,0,2,11,2,3,1,14,51
110119,677161,"Zack Kelly",29,2024,"BOS",49,3,0,56.7,6,3,0,1,8,3.97,31,25,26,8,0,10,82,27,61,2,241,957
110249,676760,"Ron Marinaccio",29,2024,"NYY",16,0,0,23.3,1,0,0,1,1,3.86,11,10,10,4,0,4,34,10,25,3,99,395
110462,676617,"Riley O'Brien",29,2024,"STL",8,0,0,8,0,0,0,1,0,11.25,10,10,8,2,1,2,23,8,11,1,46,194
110582,668676,"Zach Plesac",29,2024,"LAA",3,3,0,12,1,1,0,0,0,8.25,11,11,5,3,0,4,27,7,5,0,54,208
110748,676614,"Bryan Sammons",29,2024,"DET",6,0,0,27.3,1,1,0,0,0,3.62,11,11,8,2,0,6,36,9,18,1,104,374
111013,676684,"Will Vest",29,2024,"DET",69,0,0,70.3,3,4,2,6,14,2.82,23,22,48,9,1,3,81,18,63,3,289,1162
111031,677020,"Josh Walker",29,2024,"NYM",10,0,0,12.3,0,0,0,0,0,5.11,7,7,9,2,1,1,20,7,11,0,56,215
111083,676604,"Tyler Zuber",29,2024,"TB",2,0,0,3.3,0,0,0,0,0,2.7,1,1,2,0,0,1,6,2,4,0,15,75
111185,677976,"Randy Dobnak",29,2024,"MIN",5,0,0,9.7,0,0,0,0,0,5.59,6,6,7,2,1,1,18,5,7,0,45,183
111214,678061,"Ray Kerr",29,2024,"ATL",10,2,0,22.3,1,2,0,0,0,5.64,14,14,17,8,0,4,49,7,27,3,103,383
120416,641585,"J.P. France",29,2024,"HOU",5,5,0,25.3,0,3,0,0,0,7.46,21,21,18,8,0,5,54,12,22,1,121,466
124529,682175,"Joe Jacques",29,2024,,2,0,0,3,0,0,0,0,0,9,3,3,4,1,0,1,10,1,2,1,16,50
125575,667463,"John King",29,2024,"STL",56,0,0,60,3,3,0,2,9,2.85,23,19,47,6,0,5,79,14,38,1,248,857
134488,642016,"Daniel Robert",29,2024,"TEX",4,0,0,5.7,1,0,0,0,0,3.18,2,2,5,0,0,1,9,2,6,2,26,103
137998,657265,"Peter Strzelecki",29,2024,"CLE",10,0,0,11.7,0,0,0,0,1,2.31,3,3,7,3,0,1,17,3,9,1,47,192
141089,621051,"Steven Wilson",29,2024,"CWS",40,0,0,34.7,1,6,0,1,9,5.71,29,22,14,7,0,8,60,26,34,3,163,623
151445,703231,"James Meeker",29,2024,"MIL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,16
69377,600917,"José Leclerc",30,2024,"TEX",64,0,0,66.7,6,5,1,3,13,4.32,33,32,40,9,0,7,86,32,89,4,288,1206
69756,606303,"Joel Payamps",30,2024,"MIL",68,0,0,59,3,7,6,3,21,3.05,23,20,21,10,1,7,72,18,59,2,235,899
70610,608331,"Max Fried",30,2024,"ATL",29,29,2,174.3,11,10,0,0,0,3.25,71,63,116,16,1,13,203,57,166,7,714,2762
70611,608334,"Carson Fulmer",30,2024,"LAA",37,8,0,86.7,0,5,0,1,0,4.15,45,40,46,24,0,11,138,40,81,5,379,1470
70636,608371,"Lucas Sims",30,2024,,58,0,0,49.3,1,6,1,4,16,4.38,24,24,25,7,1,8,74,30,49,2,215,885
70795,607192,"Tyler Glasnow",30,2024,"LAD",22,22,0,134,9,6,0,0,0,3.49,53,52,48,27,2,15,168,35,168,0,522,2011
70913,596133,"Luke Weaver",30,2024,"NYY",62,0,0,84,7,3,4,0,22,2.89,28,27,29,9,4,10,99,26,103,4,331,1374
71057,607481,"Aaron Bummer",30,2024,"ATL",56,0,0,55.3,4,3,0,3,2,3.58,24,22,47,11,1,2,80,18,69,2,244,974
71071,607455,"Anthony Banda",30,2024,"LAD",48,2,0,49.7,3,2,2,2,9,3.08,19,17,34,4,1,5,65,18,50,2,209,774
100472,620982,"Ricardo Pinto",30,2024,"PHI",6,0,0,10.7,0,0,1,0,0,10.97,14,13,11,6,0,2,31,5,8,2,59,220
100518,621107,"Zach Eflin",30,2024,,28,28,0,165.3,10,9,0,0,0,3.59,71,66,114,28,2,22,264,24,134,3,684,2447
100519,621112,"Paul Blackburn",30,2024,,14,14,0,75.3,5,4,0,0,0,4.66,41,39,49,14,1,12,128,21,59,3,316,1212
100572,621242,"Edwin Díaz",30,2024,"NYM",54,0,0,53.7,6,4,20,7,2,3.52,23,21,24,4,1,7,63,20,84,3,216,910
100574,621244,"José Berríos",30,2024,"TOR",32,32,1,192.3,16,11,0,0,0,3.6,79,77,112,21,4,31,290,54,153,13,786,2914
100606,621366,"Ryan Borucki",30,2024,"PIT",14,0,0,11,0,0,0,1,3,7.36,10,9,9,3,0,2,23,4,13,1,51,174
100720,622075,"Yency Almonte",30,2024,"CHC",17,0,0,15.7,1,0,1,1,6,3.45,7,6,6,1,1,1,15,8,20,2,67,267
101023,622569,"Pablo Reyes",30,2024,"BOS",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,18
101074,622663,"Luis Severino",30,2024,"NYM",31,31,1,182,11,7,0,0,0,3.91,86,79,118,23,2,23,262,60,161,11,761,2890
101249,623167,"Chris Flexen",30,2024,"CWS",33,30,0,160,3,15,0,0,0,4.95,95,88,109,44,3,24,302,63,123,2,707,2797
101384,623352,"Josh Hader",30,2024,"HOU",71,0,0,71,8,8,34,4,0,3.8,33,30,25,5,1,12,86,25,105,1,278,1166
101446,623451,"Jackson Stephens",30,2024,"ATL",3,0,0,3.3,0,0,0,0,0,2.7,1,1,4,0,0,1,8,1,2,1,17,51
101728,625643,"Reynaldo López",30,2024,"ATL",26,25,0,135.7,8,5,0,0,1,1.99,32,30,74,22,2,10,164,42,148,2,543,2110
102336,630023,"Yonny Chirinos",30,2024,"MIA",6,6,0,30,0,2,0,0,0,6.3,21,21,26,9,1,7,75,13,25,3,144,510
103747,622088,"Tejay Antone",30,2024,"CIN",4,0,0,2,0,0,0,0,0,4.5,2,1,1,1,0,0,3,4,2,0,11,46
103789,596295,"Austin Gomber",30,2024,"COL",30,30,0,165,5,12,0,0,0,4.75,89,87,105,39,4,30,315,38,116,1,696,2621
104483,650895,"Diego Castillo",30,2024,"MIN",7,0,0,10,0,0,0,0,0,2.7,3,3,7,0,1,0,10,8,6,0,43,177
104921,657024,"Erik Swanson",30,2024,"TOR",45,0,0,39.3,2,2,0,1,9,5.03,22,22,15,10,0,11,79,14,37,1,168,667
104945,657097,"Jacob Webb",30,2024,"BAL",60,0,0,56.7,2,5,2,1,14,3.02,23,19,25,11,0,4,63,27,58,1,237,934
105394,656222,"Jalen Beeks",30,2024,,71,0,0,70,7,4,10,9,8,4.5,42,35,60,10,1,6,107,27,55,3,312,1190
105642,621114,"Ryan Burr",30,2024,"TOR",34,4,0,32.7,0,2,0,1,3,4.13,16,15,15,10,0,4,51,12,47,1,140,570
105739,664076,"Garrett Cleavinger",30,2024,"TB",68,0,0,60,7,5,6,2,15,3.75,29,25,41,3,2,6,77,31,71,7,266,1056
105798,621016,"Jose Cuas",30,2024,,13,0,0,16.3,0,0,0,0,0,7.71,15,14,13,1,1,4,34,10,17,5,83,319
105904,664123,"Scott Effross",30,2024,"NYY",3,0,0,3.3,0,0,0,0,0,5.4,2,2,2,0,0,1,6,2,2,0,14,55
105933,664126,"Pete Fairbanks",30,2024,"TB",46,0,0,45.3,3,3,23,4,1,3.57,20,18,28,4,0,4,52,17,44,0,185,694
105954,621053,"Tyler Ferguson",30,2024,"OAK",48,0,0,51.3,4,2,2,2,11,3.68,23,21,19,7,2,4,55,24,62,2,207,819
106036,664139,"Ian Gibaut",30,2024,"CIN",2,0,0,2,0,0,0,0,0,4.5,1,1,2,1,0,0,4,1,1,0,10,40
106041,656457,"Tyler Gilbert",30,2024,"PHI",6,0,0,8.3,0,0,0,0,0,3.24,3,3,8,1,0,1,14,2,4,1,38,145
106140,623474,"Jimmy Herget",30,2024,"ATL",8,0,0,12.3,0,1,0,0,0,4.38,6,6,8,3,0,2,22,3,15,0,52,189
106198,664079,"Tyler Jay",30,2024,,5,0,0,7.7,0,0,0,0,0,4.7,5,4,6,3,0,0,12,6,6,0,36,153
