"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Miller, Tyson","668338","2024","235","165",0.18,0.219,-0.03900000000000001,0.313,0.388,-0.07500000000000001,0.242,0.287,-0.044999999999999984,"2.32","3.41","-1.087"
"McFarland, T.J.","519008","2024","235","175",0.252,0.24,0.01200000000000001,0.367,0.343,0.023999999999999966,0.293,0.285,0.008000000000000007,"3.81","3.36","0.452"
"Payamps, Joel","606303","2024","235","156",0.184,0.238,-0.05399999999999999,0.34,0.423,-0.08299999999999996,0.254,0.312,-0.057999999999999996,"3.05","4.08","-1.029"
"Faucher, Calvin","676534","2024","235","142",0.246,0.232,0.013999999999999985,0.342,0.332,0.010000000000000009,0.299,0.299,0,"3.19","3.72","-0.534"
"Kimbrel, Craig","518886","2024","232","123",0.208,0.218,-0.010000000000000009,0.365,0.381,-0.016000000000000014,0.309,0.32,-0.01100000000000001,"5.33","4.31","1.021"
"Muñoz, Andrés","662253","2024","232","126",0.153,0.178,-0.024999999999999994,0.257,0.308,-0.05099999999999999,0.233,0.266,-0.033,"2.12","2.91","-0.786"
"Hudson, Bryan","663542","2024","231","148",0.135,0.197,-0.062,0.279,0.335,-0.055999999999999994,0.218,0.27,-0.05200000000000002,"1.73","3.01","-1.277"
"Rainey, Tanner","663432","2024","231","154",0.239,0.237,0.0020000000000000018,0.416,0.473,-0.056999999999999995,0.335,0.356,-0.020999999999999963,"4.76","5.49","-0.725"
"Duran, Jhoan","661395","2024","228","141",0.235,0.208,0.026999999999999996,0.363,0.287,0.07600000000000001,0.292,0.259,0.032999999999999974,"3.64","2.76","0.884"
"Phillips, Evan","623465","2024","228","147",0.232,0.225,0.007000000000000006,0.372,0.349,0.02300000000000002,0.288,0.282,0.006000000000000005,"3.62","3.29","0.332"
"Bender, Anthony","669622","2024","228","147",0.245,0.23,0.014999999999999986,0.353,0.34,0.012999999999999956,0.296,0.288,0.008000000000000007,"4.08","3.44","0.635"
"Peguero, Elvis","665625","2024","227","151",0.264,0.25,0.014000000000000012,0.36,0.361,-0.0010000000000000009,0.317,0.314,0.0030000000000000027,"2.98","4.14","-1.159"
"Boyle, Joe","671212","2024","226","126",0.235,0.215,0.01999999999999999,0.346,0.324,0.021999999999999964,0.334,0.32,0.014000000000000012,"6.42","4.31","2.11"
"Elder, Bryce","693821","2024","226","161",0.311,0.284,0.027000000000000024,0.49,0.441,0.04899999999999999,0.37,0.343,0.02699999999999997,"6.52","5.04","1.483"
"Bernardino, Brennan","657514","2024","226","142",0.256,0.233,0.022999999999999993,0.405,0.376,0.029000000000000026,0.322,0.305,0.017000000000000015,"4.06","3.88","0.179"
"Miller, Shelby","571946","2024","225","158",0.202,0.222,-0.01999999999999999,0.384,0.389,-0.0050000000000000044,0.28,0.3,-0.019999999999999962,"4.53","3.75","0.777"
"Slaten, Justin","686580","2024","224","155",0.223,0.234,-0.01100000000000001,0.318,0.347,-0.02899999999999997,0.253,0.278,-0.025000000000000022,"2.93","3.19","-0.262"
"Rodriguez, Eduardo","593958","2024","224","157",0.277,0.275,0.0020000000000000018,0.475,0.485,-0.010000000000000009,0.35,0.357,-0.007000000000000006,"5.04","5.53","-0.49"
"Schreiber, John","670167","2024","224","154",0.242,0.229,0.012999999999999984,0.318,0.316,0.0020000000000000018,0.287,0.285,0.0020000000000000018,"3.66","3.36","0.298"
"Holderman, Colin","670059","2024","223","137",0.223,0.214,0.009000000000000008,0.367,0.369,-0.0020000000000000018,0.307,0.315,-0.008000000000000007,"3.16","4.17","-1.014"
"Martinez, Seth","661527","2024","222","164",0.246,0.246,0,0.422,0.387,0.034999999999999976,0.323,0.312,0.01100000000000001,"3.59","4.08","-0.491"
"Brown, Ben","676962","2024","222","138",0.208,0.231,-0.02300000000000002,0.33,0.395,-0.065,0.268,0.315,-0.046999999999999986,"3.58","4.17","-0.592"
"Turnbull, Spencer","605513","2024","222","139",0.188,0.229,-0.04100000000000001,0.325,0.38,-0.05499999999999999,0.272,0.311,-0.03899999999999998,"2.65","4.05","-1.4"
"Priester, Quinn","682990","2024","221","171",0.277,0.271,0.006000000000000005,0.421,0.407,0.014000000000000012,0.327,0.323,0.0040000000000000036,"4.71","4.40","0.311"
"Rodríguez, Randy","678495","2024","221","146",0.24,0.207,0.033,0.372,0.341,0.030999999999999972,0.301,0.278,0.022999999999999965,"4.30","3.19","1.109"
"Martin, Davis","663436","2024","220","145",0.26,0.225,0.035,0.365,0.363,0.0020000000000000018,0.324,0.31,0.014000000000000012,"4.32","4.02","0.3"
"Harvey, Hunter","640451","2024","219","143",0.259,0.279,-0.020000000000000018,0.442,0.454,-0.01200000000000001,0.333,0.347,-0.013999999999999957,"4.44","5.18","-0.739"
"Jansen, Kenley","445276","2024","218","135",0.196,0.208,-0.011999999999999983,0.304,0.352,-0.04799999999999999,0.253,0.28,-0.027000000000000024,"3.29","3.24","0.053"
"Brazobán, Huascar","623211","2024","217","138",0.201,0.226,-0.024999999999999994,0.28,0.318,-0.03799999999999998,0.269,0.296,-0.02699999999999997,"3.83","3.64","0.192"
"Roupp, Landen","694738","2024","217","143",0.226,0.241,-0.014999999999999986,0.326,0.355,-0.02899999999999997,0.294,0.311,-0.017000000000000015,"3.58","4.05","-0.474"
"Ruiz, José","614179","2024","217","147",0.26,0.253,0.007000000000000006,0.423,0.406,0.01699999999999996,0.32,0.313,0.007000000000000006,"3.71","4.11","-0.404"
"Grove, Michael","675627","2024","216","139",0.241,0.222,0.01899999999999999,0.382,0.358,0.02400000000000002,0.308,0.296,0.01200000000000001,"5.12","3.64","1.478"
"Thielbar, Caleb","573204","2024","216","139",0.266,0.238,0.028000000000000025,0.41,0.393,0.01699999999999996,0.327,0.315,0.01200000000000001,"5.32","4.17","1.154"
"López, Jorge","605347","2024","216","146",0.235,0.219,0.015999999999999986,0.372,0.375,-0.0030000000000000027,0.298,0.293,0.0050000000000000044,"2.89","3.56","-0.673"
"Díaz, Edwin","621242","2024","216","109",0.188,0.166,0.021999999999999992,0.328,0.284,0.04400000000000004,0.269,0.246,0.02300000000000002,"3.52","2.49","1.032"
"Sims, Lucas","608371","2024","215","134",0.229,0.222,0.007000000000000006,0.413,0.384,0.02899999999999997,0.331,0.32,0.01100000000000001,"4.38","4.31","0.068"
"Estévez, Carlos","608032","2024","212","149",0.192,0.22,-0.027999999999999997,0.313,0.391,-0.07800000000000001,0.235,0.278,-0.04300000000000004,"2.46","3.19","-0.735"
"Wicks, Jordan","696136","2024","212","148",0.291,0.266,0.024999999999999967,0.497,0.45,0.046999999999999986,0.373,0.347,0.026000000000000023,"5.48","5.18","0.298"
"Kolek, Stephen","663568","2024","211","156",0.303,0.279,0.023999999999999966,0.41,0.405,0.004999999999999949,0.336,0.325,0.01100000000000001,"5.21","4.46","0.747"
"Green, Chad","643338","2024","210","148",0.216,0.233,-0.017000000000000015,0.379,0.426,-0.046999999999999986,0.276,0.302,-0.025999999999999968,"3.21","3.80","-0.594"
"Moore, Matt","519043","2024","210","141",0.218,0.216,0.0020000000000000018,0.436,0.405,0.030999999999999972,0.329,0.318,0.01100000000000001,"5.03","4.25","0.778"
"Nardi, Andrew","677053","2024","210","121",0.234,0.194,0.04000000000000001,0.426,0.317,0.10899999999999999,0.312,0.259,0.05299999999999999,"5.07","2.76","2.314"
"Hoeing, Bryan","663773","2024","210","153",0.219,0.287,-0.06799999999999998,0.316,0.461,-0.14500000000000002,0.259,0.344,-0.08499999999999996,"2.18","5.07","-2.89"
"Pop, Zach","647315","2024","209","155",0.243,0.265,-0.02200000000000002,0.422,0.42,0.0020000000000000018,0.315,0.327,-0.01200000000000001,"5.59","4.52","1.066"
"Banda, Anthony","607455","2024","209","139",0.238,0.227,0.010999999999999982,0.351,0.358,-0.007000000000000006,0.281,0.281,0,"3.08","3.26","-0.179"
"Wilson, Justin","458677","2024","209","143",0.286,0.245,0.04099999999999998,0.495,0.439,0.055999999999999994,0.354,0.318,0.035999999999999976,"5.59","4.25","1.343"
"Mlodzinski, Carmen","669387","2024","209","142",0.223,0.227,-0.0040000000000000036,0.315,0.335,-0.020000000000000018,0.272,0.284,-0.011999999999999955,"3.38","3.34","0.035"
"Ramírez, Yohan","670990","2024","208","134",0.28,0.252,0.028000000000000025,0.423,0.386,0.03699999999999998,0.351,0.328,0.022999999999999965,"6.20","4.56","1.64"
"Ferguson, Tyler","621053","2024","207","119",0.178,0.211,-0.033,0.306,0.36,-0.05399999999999999,0.262,0.297,-0.034999999999999976,"3.68","3.67","0.012"
"Dubin, Shawn","681869","2024","207","130",0.256,0.22,0.036000000000000004,0.375,0.338,0.03699999999999998,0.324,0.307,0.017000000000000015,"4.17","3.94","0.229"
"Bivens, Spencer","702352","2024","202","153",0.25,0.245,0.0050000000000000044,0.431,0.432,-0.0010000000000000009,0.311,0.31,0.0010000000000000009,"3.14","4.02","-0.876"
"Muller, Kyle","666205","2024","202","155",0.255,0.264,-0.009000000000000008,0.404,0.412,-0.007999999999999952,0.294,0.311,-0.017000000000000015,"4.01","4.05","-0.036"
"Scott, Christian","681035","2024","197","143",0.25,0.249,0.0010000000000000009,0.433,0.443,-0.010000000000000009,0.318,0.323,-0.0050000000000000044,"4.56","4.40","0.163"
"Hall, DL","669084","2024","197","127",0.282,0.24,0.04199999999999998,0.418,0.392,0.025999999999999968,0.35,0.325,0.024999999999999967,"5.02","4.46","0.563"
"Weems, Jordan","607179","2024","196","135",0.288,0.257,0.030999999999999972,0.482,0.433,0.04899999999999999,0.376,0.348,0.028000000000000025,"6.70","5.21","1.486"
"Mayza, Tim","641835","2024","195","151",0.309,0.287,0.02200000000000002,0.486,0.471,0.015000000000000013,0.358,0.348,0.010000000000000009,"6.33","5.21","1.118"
"McCaughan, Darren","670766","2024","195","146",0.31,0.272,0.03799999999999998,0.532,0.481,0.051000000000000045,0.39,0.36,0.030000000000000027,"6.21","5.64","0.574"
"Little, Brendon","663893","2024","193","137",0.238,0.251,-0.013000000000000012,0.39,0.381,0.009000000000000008,0.309,0.314,-0.0050000000000000044,"3.75","4.14","-0.395"
"Keller, Brad","641745","2024","192","143",0.274,0.252,0.02200000000000002,0.491,0.444,0.046999999999999986,0.358,0.334,0.023999999999999966,"5.44","4.74","0.704"
"Hernández, Jonathan","642546","2024","192","124",0.256,0.242,0.014000000000000012,0.431,0.4,0.030999999999999972,0.348,0.334,0.013999999999999957,"5.40","4.74","0.66"
"Latz, Jacob","656641","2024","192","124",0.241,0.242,-0.0010000000000000009,0.377,0.432,-0.05499999999999999,0.318,0.342,-0.02400000000000002,"3.71","5.01","-1.3"
"Leahy, Kyle","681517","2024","191","147",0.225,0.259,-0.034,0.354,0.44,-0.08600000000000002,0.27,0.322,-0.05199999999999999,"4.07","4.37","-0.302"
"Adams, Austin","613534","2024","191","102",0.25,0.204,0.04600000000000001,0.408,0.309,0.09899999999999998,0.354,0.312,0.04199999999999998,"3.92","4.08","-0.161"
"Matz, Steven","571927","2024","190","140",0.287,0.269,0.01799999999999996,0.468,0.424,0.04400000000000004,0.352,0.331,0.020999999999999963,"5.08","4.65","0.425"
"Thorpe, Drew","689672","2024","190","142",0.212,0.242,-0.03,0.424,0.43,-0.006000000000000005,0.315,0.333,-0.018000000000000016,"5.48","4.71","0.771"
"Oller, Adam","670124","2024","189","129",0.261,0.234,0.026999999999999996,0.436,0.411,0.025000000000000022,0.347,0.329,0.01799999999999996,"5.32","4.59","0.725"
"Wood, Alex","622072","2024","186","129",0.323,0.302,0.02100000000000002,0.519,0.487,0.03200000000000003,0.398,0.386,0.01200000000000001,"5.26","6.66","-1.397"
"Smith, Will","519293","2024","186","139",0.273,0.284,-0.010999999999999954,0.467,0.475,-0.007999999999999952,0.347,0.356,-0.009000000000000008,"6.53","5.49","1.042"
"Bird, Jake","656234","2024","185","125",0.279,0.252,0.027000000000000024,0.448,0.43,0.018000000000000016,0.368,0.353,0.015000000000000013,"4.50","5.38","-0.88"
"Fairbanks, Pete","664126","2024","185","124",0.217,0.255,-0.038000000000000006,0.313,0.394,-0.08100000000000002,0.265,0.312,-0.046999999999999986,"3.57","4.08","-0.506"
"Brito, Jhony","666745","2024","185","146",0.283,0.263,0.019999999999999962,0.387,0.4,-0.013000000000000012,0.308,0.307,0.0010000000000000009,"4.12","3.94","0.182"
"Treinen, Blake","595014","2024","184","115",0.194,0.187,0.007000000000000006,0.335,0.294,0.041000000000000036,0.257,0.241,0.016000000000000014,"1.93","2.39","-0.461"
"Megill, Trevor","656730","2024","183","118",0.2,0.208,-0.00799999999999998,0.291,0.327,-0.03600000000000003,0.239,0.262,-0.02300000000000002,"2.72","2.83","-0.111"
"Booser, Cam","592155","2024","183","124",0.25,0.228,0.021999999999999992,0.39,0.375,0.015000000000000013,0.304,0.294,0.010000000000000009,"3.38","3.59","-0.215"
"Henry, Tommy","674072","2024","182","130",0.312,0.29,0.02200000000000002,0.586,0.511,0.07499999999999996,0.414,0.384,0.02999999999999997,"7.04","6.58","0.463"
"Martin, Chris","455119","2024","180","123",0.276,0.257,0.019000000000000017,0.382,0.369,0.013000000000000012,0.293,0.287,0.006000000000000005,"3.45","3.41","0.041"
"Medina, Luis","665622","2024","180","127",0.276,0.257,0.019000000000000017,0.417,0.406,0.010999999999999954,0.336,0.331,0.0050000000000000044,"5.17","4.65","0.525"
"Kahnle, Tommy","592454","2024","179","112",0.19,0.203,-0.013000000000000012,0.342,0.334,0.008000000000000007,0.278,0.284,-0.00599999999999995,"2.11","3.34","-1.231"
"Scherzer, Max","453286","2024","177","126",0.242,0.243,-0.0010000000000000009,0.436,0.399,0.03699999999999998,0.312,0.304,0.008000000000000007,"3.95","3.86","0.086"
"Matthews, Zebby","805673","2024","177","121",0.311,0.278,0.032999999999999974,0.567,0.532,0.03499999999999992,0.397,0.37,0.027000000000000024,"6.69","6.01","0.68"
"Vieira, Thyago","600986","2024","177","110",0.252,0.24,0.01200000000000001,0.469,0.442,0.02699999999999997,0.361,0.35,0.01100000000000001,"5.21","5.28","-0.069"
"Long, Sam","669674","2024","176","114",0.218,0.235,-0.016999999999999987,0.353,0.391,-0.038000000000000034,0.286,0.309,-0.02300000000000002,"3.16","4.00","-0.836"
"Lynch IV, Daniel","663738","2024","175","117",0.188,0.213,-0.024999999999999994,0.344,0.381,-0.03700000000000003,0.274,0.304,-0.02999999999999997,"3.32","3.86","-0.537"
"Hurter, Brant","676428","2024","175","131",0.204,0.202,0.001999999999999974,0.323,0.303,0.020000000000000018,0.24,0.235,0.0050000000000000044,"2.58","2.27","0.311"
"Nastrini, Nick","680897","2024","174","111",0.234,0.237,-0.002999999999999975,0.445,0.462,-0.017000000000000015,0.373,0.381,-0.008000000000000007,"7.07","6.45","0.615"
"Leiter, Jack","683004","2024","173","121",0.297,0.281,0.01599999999999996,0.527,0.507,0.020000000000000018,0.384,0.376,0.008000000000000007,"8.83","6.25","2.582"
"Curry, Xzavion","675540","2024","172","137",0.232,0.276,-0.04400000000000001,0.476,0.503,-0.027000000000000024,0.309,0.344,-0.034999999999999976,"4.64","5.07","-0.429"
"Snider, Collin","676092","2024","169","109",0.231,0.251,-0.01999999999999999,0.378,0.4,-0.02200000000000002,0.288,0.307,-0.019000000000000017,"1.94","3.94","-1.996"
"Black, Mason","696131","2024","169","120",0.309,0.283,0.026000000000000023,0.517,0.497,0.020000000000000018,0.387,0.373,0.014000000000000012,"6.44","6.13","0.31"
"Swanson, Erik","657024","2024","168","116",0.235,0.271,-0.03600000000000003,0.516,0.466,0.04999999999999999,0.349,0.347,0.0020000000000000018,"5.03","5.18","-0.146"
"Woodford, Jake","663765","2024","167","129",0.314,0.299,0.015000000000000013,0.529,0.483,0.04600000000000004,0.379,0.361,0.018000000000000016,"7.97","5.67","2.301"
"Morgan, Eli","669212","2024","167","121",0.197,0.2,-0.0030000000000000027,0.336,0.3,0.03600000000000003,0.256,0.247,0.009000000000000008,"1.93","2.51","-0.581"
"Saucedo, Tayler","642048","2024","166","108",0.24,0.214,0.025999999999999995,0.356,0.306,0.04999999999999999,0.301,0.275,0.025999999999999968,"3.49","3.12","0.371"
"Boyd, Matthew","571510","2024","166","105",0.213,0.216,-0.0030000000000000027,0.347,0.328,0.01899999999999996,0.279,0.273,0.006000000000000005,"2.72","3.07","-0.347"
"Sewald, Paul","623149","2024","165","109",0.232,0.229,0.0030000000000000027,0.437,0.409,0.028000000000000025,0.311,0.301,0.010000000000000009,"4.31","3.78","0.531"
"Young, Danny","664849","2024","165","92",0.21,0.25,-0.04000000000000001,0.319,0.387,-0.068,0.297,0.338,-0.041000000000000036,"4.54","4.87","-0.33"
"Hodge, Porter","687863","2024","164","92",0.132,0.174,-0.04199999999999998,0.215,0.272,-0.05700000000000002,0.214,0.253,-0.03900000000000001,"1.88","2.63","-0.746"
"Tate, Dillon","622253","2024","164","121",0.286,0.244,0.04199999999999998,0.381,0.361,0.020000000000000018,0.326,0.303,0.02300000000000002,"4.66","3.83","0.834"
"Montero, Rafael","606160","2024","164","119",0.248,0.268,-0.020000000000000018,0.461,0.467,-0.006000000000000005,0.352,0.363,-0.01100000000000001,"4.70","5.75","-1.054"
"Wilson, Steven","621051","2024","163","100",0.227,0.246,-0.01899999999999999,0.469,0.437,0.03199999999999997,0.347,0.352,-0.0050000000000000044,"5.71","5.35","0.362"
"Hamilton, Ian","641656","2024","163","105",0.261,0.248,0.013000000000000012,0.373,0.352,0.02100000000000002,0.31,0.3,0.010000000000000009,"3.82","3.75","0.073"
"Cantillo, Joey","676282","2024","163","104",0.238,0.224,0.013999999999999985,0.435,0.393,0.04199999999999998,0.321,0.303,0.018000000000000016,"4.89","3.83","1.058"
"Bradish, Kyle","680694","2024","163","91",0.188,0.179,0.009000000000000008,0.299,0.291,0.008000000000000007,0.261,0.257,0.0040000000000000036,"2.75","2.72","0.026"
"Tinoco, Jesus","622786","2024","162","105",0.184,0.21,-0.025999999999999995,0.279,0.344,-0.06499999999999995,0.241,0.279,-0.038000000000000034,"3.32","3.22","0.1"
"Peralta, Wandy","593974","2024","162","122",0.231,0.265,-0.034,0.378,0.427,-0.04899999999999999,0.307,0.346,-0.03899999999999998,"3.99","5.14","-1.149"
"Sánchez, Sixto","664350","2024","162","128",0.303,0.277,0.025999999999999968,0.43,0.426,0.0040000000000000036,0.354,0.345,0.009000000000000008,"6.06","5.11","0.946"
"Garrett, Braxton","666129","2024","161","118",0.263,0.268,-0.0050000000000000044,0.414,0.438,-0.02400000000000002,0.313,0.324,-0.01100000000000001,"5.35","4.43","0.921"
"Funderburk, Kody","681892","2024","161","109",0.301,0.28,0.020999999999999963,0.478,0.415,0.063,0.37,0.351,0.019000000000000017,"6.49","5.31","1.18"
"Okert, Steven","595345","2024","160","108",0.266,0.23,0.036000000000000004,0.46,0.391,0.069,0.347,0.311,0.035999999999999976,"5.09","4.05","1.044"
"Gordon, Tanner","685299","2024","160","125",0.356,0.31,0.045999999999999985,0.658,0.511,0.14700000000000002,0.44,0.368,0.07200000000000001,"8.65","5.94","2.71"
"Phillips, Tyler","663969","2024","160","123",0.3,0.292,0.008000000000000007,0.527,0.52,0.007000000000000006,0.369,0.369,0,"6.87","5.97","0.903"
"Alexander, Scott","518397","2024","160","112",0.223,0.247,-0.023999999999999994,0.338,0.4,-0.062,0.268,0.309,-0.04099999999999998,"2.56","4.00","-1.44"
"Uceta, Edwin","670955","2024","159","93",0.174,0.183,-0.009000000000000008,0.255,0.255,0,0.213,0.219,-0.006000000000000005,"1.51","1.98","-0.468"
"Mazur, Adam","800049","2024","158","113",0.301,0.277,0.023999999999999966,0.534,0.433,0.10100000000000003,0.399,0.36,0.039000000000000035,"7.49","5.64","1.845"
"Rodríguez, Manuel","655889","2024","158","106",0.212,0.235,-0.022999999999999993,0.307,0.329,-0.02200000000000002,0.268,0.286,-0.01799999999999996,"2.15","3.39","-1.24"
"Stratton, Hunter","676702","2024","158","115",0.255,0.233,0.021999999999999992,0.372,0.354,0.018000000000000016,0.297,0.282,0.015000000000000013,"3.58","3.29","0.294"
"Pagán, Emilio","641941","2024","158","103",0.278,0.243,0.03500000000000003,0.444,0.409,0.03500000000000003,0.33,0.308,0.02200000000000002,"4.50","3.97","0.53"
"Cousins, Jake","664776","2024","155","77",0.154,0.184,-0.03,0.292,0.32,-0.028000000000000025,0.268,0.29,-0.021999999999999964,"2.37","3.49","-1.122"
"Roycroft, Chris","688297","2024","155","101",0.238,0.222,0.015999999999999986,0.354,0.299,0.05499999999999999,0.309,0.288,0.02100000000000002,"4.19","3.44","0.754"
"Burke, Brock","656271","2024","154","95",0.274,0.226,0.048000000000000015,0.467,0.33,0.137,0.352,0.29,0.062,"5.82","3.49","2.334"
"Wrobleski, Justin","680736","2024","154","111",0.248,0.282,-0.033999999999999975,0.511,0.528,-0.017000000000000015,0.361,0.381,-0.020000000000000018,"5.70","6.45","-0.753"
"Anderson, Nick","623433","2024","153","108",0.259,0.268,-0.009000000000000008,0.474,0.456,0.01799999999999996,0.344,0.346,-0.0020000000000000018,"4.04","5.14","-1.103"
"Poche, Colin","621363","2024","153","107",0.217,0.234,-0.017000000000000015,0.391,0.413,-0.021999999999999964,0.287,0.303,-0.016000000000000014,"3.86","3.83","0.027"
"García, Yimi","554340","2024","153","90",0.167,0.185,-0.017999999999999988,0.348,0.373,-0.025000000000000022,0.252,0.269,-0.017000000000000015,"3.46","2.98","0.482"
"Moll, Sam","594580","2024","152","98",0.201,0.193,0.008000000000000007,0.313,0.318,-0.0050000000000000044,0.261,0.265,-0.0040000000000000036,"3.35","2.89","0.455"
"Otañez, Michel","671305","2024","151","73",0.214,0.15,0.064,0.302,0.22,0.08199999999999999,0.291,0.246,0.044999999999999984,"3.44","2.49","0.951"
"Gonzales, Marco","594835","2024","151","117",0.312,0.309,0.0030000000000000027,0.478,0.535,-0.05700000000000005,0.362,0.383,-0.02100000000000002,"4.54","6.53","-1.985"
"Javier, Cristian","664299","2024","150","104",0.233,0.235,-0.001999999999999974,0.411,0.407,0.0040000000000000036,0.324,0.328,-0.0040000000000000036,"3.89","4.56","-0.666"
"Honeywell, Brent","641703","2024","150","118",0.242,0.281,-0.039000000000000035,0.371,0.422,-0.05099999999999999,0.3,0.339,-0.039000000000000035,"2.63","4.91","-2.282"
"McGough, Scott","543518","2024","150","103",0.274,0.261,0.013000000000000012,0.532,0.491,0.041000000000000036,0.382,0.367,0.015000000000000013,"7.44","5.90","1.539"
"Lovelady, Richard","663992","2024","147","108",0.258,0.27,-0.01200000000000001,0.371,0.416,-0.044999999999999984,0.304,0.328,-0.02400000000000002,"4.46","4.56","-0.104"
"Blalock, Bradley","687134","2024","147","106",0.278,0.295,-0.01699999999999996,0.468,0.482,-0.013999999999999957,0.371,0.384,-0.013000000000000012,"5.87","6.58","-0.71"
"Chargois, JT","608638","2024","146","101",0.183,0.238,-0.05499999999999999,0.344,0.428,-0.08400000000000002,0.269,0.323,-0.05399999999999999,"2.23","4.40","-2.171"
"Diekman, Jake","518617","2024","145","77",0.202,0.22,-0.017999999999999988,0.447,0.39,0.056999999999999995,0.35,0.345,0.0050000000000000044,"5.63","5.11","0.515"
"Chirinos, Yonny","630023","2024","144","103",0.339,0.248,0.09100000000000003,0.591,0.427,0.16399999999999998,0.425,0.333,0.09199999999999997,"6.30","4.71","1.59"
"Howard, Spencer","675921","2024","144","103",0.344,0.272,0.07199999999999995,0.547,0.465,0.08200000000000002,0.408,0.352,0.055999999999999994,"6.21","5.35","0.857"
"Kelly, Joe","523260","2024","143","86",0.261,0.238,0.02300000000000002,0.412,0.41,0.0020000000000000018,0.344,0.345,-0.0010000000000000009,"4.78","5.11","-0.329"
"Tyler, Kyle","667725","2024","142","98",0.301,0.296,0.0050000000000000044,0.423,0.46,-0.03700000000000003,0.363,0.375,-0.01200000000000001,"5.40","6.21","-0.81"
"Leasure, Jordan","673929","2024","142","97",0.267,0.243,0.02400000000000002,0.492,0.424,0.068,0.366,0.336,0.02999999999999997,"6.32","4.81","1.509"
"Joyce, Ben","690829","2024","142","91",0.21,0.21,0,0.25,0.293,-0.04299999999999998,0.263,0.279,-0.016000000000000014,"2.08","3.22","-1.143"
"Springs, Jeffrey","605488","2024","142","93",0.264,0.227,0.037000000000000005,0.419,0.367,0.05199999999999999,0.324,0.297,0.027000000000000024,"3.27","3.67","-0.397"
"Ginn, J.T.","669372","2024","142","102",0.275,0.269,0.006000000000000005,0.405,0.43,-0.024999999999999967,0.321,0.329,-0.008000000000000007,"4.24","4.59","-0.355"
"Burr, Ryan","621114","2024","140","80",0.228,0.222,0.006000000000000005,0.402,0.369,0.03300000000000003,0.307,0.293,0.014000000000000012,"4.13","3.56","0.573"
"Bielak, Brandon","656232","2024","140","111",0.312,0.296,0.016000000000000014,0.52,0.517,0.0030000000000000027,0.391,0.385,0.006000000000000005,"5.16","6.62","-1.463"
"Aguiar, Julian","687924","2024","140","104",0.244,0.234,0.009999999999999981,0.488,0.454,0.033999999999999975,0.354,0.339,0.014999999999999958,"6.25","4.91","1.343"
"Fleming, Josh","676596","2024","138","106",0.276,0.257,0.019000000000000017,0.398,0.374,0.02400000000000002,0.334,0.32,0.014000000000000012,"4.02","4.31","-0.289"
"Núñez, Dedniel","673380","2024","135","79",0.189,0.186,0.0030000000000000027,0.299,0.32,-0.02100000000000002,0.234,0.241,-0.0069999999999999785,"2.31","2.39","-0.076"
"Minter, A.J.","621345","2024","134","87",0.198,0.208,-0.009999999999999981,0.364,0.367,-0.0030000000000000027,0.277,0.283,-0.00599999999999995,"2.62","3.31","-0.689"
"Daniel, Davis","669721","2024","134","99",0.307,0.278,0.02899999999999997,0.512,0.422,0.09000000000000002,0.367,0.321,0.045999999999999985,"6.23","4.34","1.891"
"Chivilli, Angel","683409","2024","133","94",0.254,0.263,-0.009000000000000008,0.475,0.446,0.02899999999999997,0.34,0.337,0.0030000000000000027,"4.55","4.84","-0.293"
"Salazar, Eduardo","674285","2024","133","91",0.288,0.281,0.006999999999999951,0.39,0.398,-0.008000000000000007,0.338,0.339,-0.0010000000000000009,"2.76","4.91","-2.149"
"Kershaw, Clayton","477132","2024","133","98",0.303,0.287,0.016000000000000014,0.429,0.407,0.02200000000000002,0.336,0.329,0.007000000000000006,"4.50","4.59","-0.09"
"Bowman, Matt","621199","2024","132","93",0.222,0.249,-0.026999999999999996,0.41,0.439,-0.029000000000000026,0.314,0.336,-0.02200000000000002,"4.40","4.81","-0.408"
"Soriano, George","666277","2024","131","85",0.241,0.288,-0.046999999999999986,0.509,0.516,-0.007000000000000006,0.36,0.384,-0.02400000000000002,"6.75","6.58","0.17"
"Ray, Robbie","592662","2024","129","64",0.189,0.18,0.009000000000000008,0.387,0.343,0.043999999999999984,0.316,0.298,0.018000000000000016,"4.70","3.70","0.996"
"Hernández, Carlos","672578","2024","129","85",0.22,0.214,0.006000000000000005,0.321,0.37,-0.04899999999999999,0.287,0.303,-0.016000000000000014,"3.30","3.83","-0.53"
"Ferrer, Jose A.","678606","2024","129","96",0.227,0.229,-0.0020000000000000018,0.277,0.283,-0.00599999999999995,0.245,0.256,-0.01100000000000001,"3.38","2.70","0.675"
"Lowder, Rhett","695076","2024","128","92",0.219,0.267,-0.048000000000000015,0.237,0.37,-0.133,0.253,0.321,-0.068,"1.17","4.34","-3.166"
"Allen, Logan","663531","2024","128","95",0.281,0.305,-0.023999999999999966,0.412,0.453,-0.041000000000000036,0.33,0.358,-0.02799999999999997,"5.46","5.56","-0.096"
"Kelly, Michael","547184","2024","128","93",0.241,0.23,0.010999999999999982,0.357,0.356,0.0010000000000000009,0.294,0.294,0,"2.58","3.59","-1.005"
