Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,48,"Josh Roberson","TBR","SIRP","",2022,"35+","High",,"26.3861111","6' 3""","175","R","R",2017,"Draft","MIA",150000,"UNC Wilmington","There's nothing new here. Roberson had Tommy John not long before the 2017 draft, which played a large role in pushing him to Day Three. He returned for 2018 instructs and then pitched out of the Low-A rotation in '19, battling injury early before settling into a normal workload in late July. He'll flash a very nasty, two-plane breaking ball and might throw harder (and stay healthy) in a bullpen role. A 2021 spring NRI, Roberson never got into a game before being optioned. He also wasn't at the 2020 alt site or instructs, and teams passed over him in the Rule 5. All of that is somewhat concerning to me, and perhaps an indication I'm too heavy here, but I also don't have any new info that might justify coming off of him, so I'm sticking to my guns for now. <em>(At-home dev)</em>",,"sa3007721"
,48,"Brendan Cellucci","BOS","SIRP","AAA",2022,"35+","High",,"24.2527777","6' 4""","200","L","L",2019,"Draft","BOS",345500,"Tulane","Cellucci showed up to 2020 instructs having added a few ticks of velocity to his fastball, which sat 94-96 mph; that was still the case in '21. He creates good shape on the heater with an over-the-top lefty delivery, but has yet to prove he can take advantage of it; his long arm action makes for a delivery that he has trouble repeating consistently. His slider flashes plus, but the same consistency issues that impact his fastball command impact his slider consistency. The location issues that marred his profile in his rookie season are still present, and while his strikeout rate increased in 2021, his walks did to, and he ended the season with a K-BB% identical to the one he posted in '19. The solid foundation is there, Cellucci just needs to work on his ability to locate his three offerings in order to actualize his potential role as an impact reliever.","zbbHZFgAug0","sa3011710"
,48,"Blake Cederlind","PIT","SIRP","",2023,"35+","Low",,"26.7416666","6' 4""","215","R","R",2016,"Draft","PIT",285000,"Merced JC (CA)","Cederlind made his big league debut in 2020 but had Tommy John in March of '21 and missed the entire year. We have him as throwing a changeup in past years, but he did not throw one during his big league stint or at the 2020 alternate site. So Cederlind's two-pitch mix is an upper-90s sinker and slider/cutter thing close to 90 mph. Those cutters only have bat-missing length when they're off the plate. He'll work heavily with the sinker and be more of a groundball reliever, like Scott Alexander or Jared Hughes, than one who misses bats.",,"20344"
,48,"Luis Verdugo","CHC","SS","AAA",2023,"35+","High",,"21.9694444","6' 2""","165","R","R",2017,"J2","CHC",1200000,"Mexico","Verdugo signed for $1 million out of Mexico in 2017. He can really pick it at shortstop and projects as plus there at maturity, though he mostly played third base in 2021 in deference to the many young shortstops elsewhere on the roster. His hands, range, actions, footwork, and athleticism are all superlative, especially considering his age. He added a lot of muscle during his first two years in pro ball and now has average pull power, but his swing's length will make him whiff-prone at the upper levels. The glove and suddenly relevant power are real carrying tools, and even if Verdugo maxes out as a 4 bat, he probably plays some kind of big league role.","ZPyMtGwBmk4","sa3006888"
,48,"Mack Anglin","KCR","SIRP","A",2026,"35+","High",,"22.2388888","6' 4""","220","R","R",2022,"Draft","KCR",231100,"Clemson","Anglin has one of the best breaking balls in the draft, a two-plane demon with big depth and sweep. It typically ranges anywhere from 83-87 mph, though he seemed to be backing off it and throwing it more softly, with curveball shape, early in 2021. Two well-demarcated breaking balls will likely be a developmental focus for Anglin, who has a chance to have two great ones because his feel for spin is elite. But fastball viability will be a hurdle even though Anglin throws quite hard. His upright delivery and vertical arm slot create a lot of downhill angle, which mirrors bat paths. He doesn't miss many bats in the strike zone with it, instead relying on hitters to be late on heaters away from them. This is what stands between him and comfortable starter projection, even though Anglin made real strides as a strike-thrower in 2021.",,"sa3020620"
,48,"Bryce Hubbart","CIN","SP","A+",2026,"35+","Med",,"21.2583333","6' 1""","190","R","R",2022,"Draft","CIN",522500,"Florida State","While Hubbart's fastball has secondary traits that help it play up, his velocity was actually a little bit down throughout 2022, and he sits 88-91 mph and peaks in the 93-94 range. His shapely, upper-70s breaking balls have more in-zone utility than whiff-inducing finish. He needs to find a way to throw harder in pro ball and create more demarcation between his breaking balls in order to profile as a big league starter.",,"sa3020323"
,49,"Junior Sanquintin","CLE","3B","",2023,"35+","High",,"20.7305555","6' 0""","180","S","R",2018,"J2","CLE",1250000,"Dominican Republic","Sanquintin has moved down the defensive spectrum enough that he is now a corner-only defender playing a mix of third and first base, and his relative lack of plate discipline (which leads both to whiffs and poor contact) makes it hard to project him as an integral role player at those two positions. He is still a 20-year-old switch-hitter with plus bat speed, though, and we like him as a change-of-scenery candidate who could perhaps use a shakeup and get an opportunity to work at second base in an org without so many true middle infield prospects.","I0cN4L2seo0","sa3010863"
,49,"Madison Jeffrey","LAD","SIRP","A",2026,"35+","Med",,"22.5472222","6' 0""","190","L","R",2021,"Draft","LAD",125000,"West Virginia","While he was extremely wild in college, Jeffrey showed promising arm strength and a good breaking ball at West Virginia, touching 97 mph and sitting 93. He was more consistently 95-96 in the fall and creates depth on his low-80s power curveball, which was consistently plus. He's an older relief prospect whose current command would limit him to up/down duty rather than a consistent role.",,"sa3018206"
,49,"Isaac Mattson","BAL","SIRP","MLB",2022,"35+","Med",,"27.2138888","6' 2""","205","R","R",2017,"Draft","LAA",100000,"Pittsburgh","Ones of the many pitchers who came back from the Angels for Dylan Bundy, Mattson pitched very well early in the year at Triple-A Norfolk before struggling in a small big league sample during his debut. He was shut down for most of the second half with a shoulder injury but returned to Triple-A in late September with velo in his usual 91-95 mph range. Mattson seemed to add a second breaking ball in 2021, as he'd show you an upper-70s curve with vertical shape and a mid-80s slider with lateral shape. While breaking ball dev is something to monitor, Mattson's fastball's riding life is the carrying trait here and has him set to be an up/down contributor in 2022.",,"20385"
,49,"Yoniel Curet","TBR","SP","AAA",2025,"35+","High",,"19.9111111","6' 2""","190","R","R",2019,"J2","TBR",150000,"Dominican Republic","He's a little more physically mature than most other 19-year-old pitching prospects, but Curet has good arm strength for his age (he averaged 94 mph in the 2021 DSL), a graceful, balanced, athletic delivery, and feel for a shapely mid-70s curveball that should grow into more power as he develops. You can project on a second breaking ball because of Curet's feel for spin, as well as a changeup because of the athletic nature of his delivery and his good-looking arm action, which should help sell his cambio. He's a long-term starting pitching prospect likely to make a stateside debut in 2022.",,"sa3015446"
,49,"Jeremy Wu-Yelland","BOS","SIRP","AA",2024,"35+","Med",,"23.2694444","6' 2""","210","L","L",2020,"Draft","BOS",200000,"Hawaii","An athletic lefty from Hawaii who has big arm strength but very little touch-and-feel for location, Wu-Yelland projects as a reliever even though he's been deployed as a starter so far in pro ball. He has rare lefty arm strength, sitting 94 mph and touching 98 from a low arm slot. He can run his four-seamer up the ladder or create huge tailing action on a two-seamer thanks to his lower arm slot, and Wu-Yelland's two-planed slider (which has a plus-plus average spin rate) plays as a chase pitch to lefties and a back-foot weapon against righties. He deploys a tailing changeup about as often as the slider. It's a great collection of pitches undercut by 30-grade control, which has us projecting Wu-Yelland in a single-inning role even though his repertoire depth would absolutely fit in long relief. He's on track to be in Boston's 2024 bullpen mix.",,"sa3014520"
,49,"Owen Kellington","PIT","SP","A",2026,"35+","High",,"19.6555555","6' 3""","193","R","R",2021,"Draft","PIT",600000,"U-32 HS","Fourth-round high school pitcher Owen Kellington was a participant in the Draft League and combine. He has a delivery similar to Ubaldo Jiménez’s, where his front side flies way open and he tilts out, which helps Kellington get to a vertical arm slot. That creates backspin and carry on his fastball and big depth on his curve. He sits in the high-80s right now but has promising underlying traits and plenty of time to develop.",,"sa3018801"
,49,"Anderson Espinoza","CHC","SP","",2022,"35+","High",,"24.5611111","6' 0""","190","R","R",2014,"J2","BOS",1800000,"Venezuela","Espinoza came to the Cubs as part of the Jake Marisnick trade, leaving a San Diego system in which he barely played despite spending several years in the org. The righty returned to an affiliated mound in 2021 for the first time since the spring of '17, having lost those years to two TJs and the pandemic. Before the trade, Espinoza’s starts had been capped at three innings, but after joining the Cubs, only one of his eight starts (five at High-A, three at Double-A) went fewer than three innings, with him typically lasting until the fourth or fifth. With this increase in his workload came an increase in his overall K-rate, but he also issued walks at a higher frequency than he had pre-trade, indicating that his command is still a primary concern in his profile. 
Before the start of the season, it looked like Espinoza had made some subtle tweaks to his delivery, lengthening his stride, squaring his hips to the plate on release, and throwing from a slightly higher arm slot. Over the course of his first few starts this season, he made another noticeable adjustment, transitioning from a leg kick that saw his heel lift straight off the ground, to a slower one with a straightened leg that curled underneath him. Within his first few starts with the Cubs, however, he'd returned to the simplified leg kick. It’s clear he’s still a work in progress, but the fastball and curveball still play nicely off one another, and the changeup is a bonus, though his command of all three still needs refinement.  
At peak prospectdom, Espinoza had All-Star stuff with command-driven relief risk. What he ends up becoming after nearly five years without an affiliated inning will be impacted by a) workload constraints and b) roster flexibility, or a lack thereof. We think he has a chance to start long-term because he's still just 24 and has the talent to generate swing-and-miss action on a couple of different pitches, though his stuff was down across the board in 2021. The Cubs usage of him after acquisition suggests they think he's a starter, too. He'll likely begin 2022 as injury depth. ","LMN6OIaQsEA","18593"
,49,"Zach Haake","KCR","SIRP","",2022,"35+","High",,"25.9805555","6' 4""","186","R","R",2018,"Draft","KCR",297500,"Kentucky","Haake’s size, along with the nasty stuff he threw when he was at Kentucky, have long inspired intrigue. On the other hand, his inability to hold that stuff into games, combined with a bumpy injury track record, has been less inspiring. Indeed, Haake currently finds himself on the IL with an undisclosed injury (he’s missed time in the past for a flexor strain and shoulder soreness) and before being shut down in late-April, his strikeout rate had taken a significant tumble in 2022. But while these factors have led to an overall cooling on Haake, and the assumption that his potential as a starter has disappeared, some in the scouting community have expressed an interest in his underlying metrics, and he may well have been selected in last year’s Rule 5 Draft, to which the org left him vulnerable, had it not been cancelled.",,"sa3008523"
,49,"Ian Villers","SFG","SIRP","AA",2025,"35+","Med",,"22.0833333","6' 6""","245","R","R",2021,"Draft","SFG",217500,"Cal","Villers pitched just 64 total innings at Cal, mosty out of the bullpen, but the big righty was up to 97 mph and missed a ton of bats with a vertically-oriented slider while he was a Bear. Now with San Francisco, his fastball velocity has climbed into the mid-90s, sitting 94-97 with run, while his slider velocity has climbed into the upper-80s, up a few ticks up from college. If that velo holds, he'll be a quick-moving middle relief piece.",,"sa3017303"
,49,"Kevin Abel","CIN","SP","AA",2025,"35+","Med",,"23.6166666","6' 1""","195","R","R",2021,"Draft","CIN",172500,"Oregon State","Abel’s performance as a freshman in the 2018 College World Series was remarkable, capped off by a two-hit gem to clinch the championship against Arkansas. But his amateur career after that was plagued by injury, including a Tommy John surgery that kept him off the mound for most of 2019 and all of the shortened '20 season. He came back with a strong start in 2021, but with slightly lower velocity on his fastball, which he makes up for with a whiff-inducing plus changeup and an above-average curveball. Still, he struggled as his 2021 season progressed at Oregon State, posting his highest ever walk rate. This spring, his velocity sat 90-92 mph, which is more in line with his pre-surgery average, as opposed to the high-80s he was offering in 2021. The key will be continuing to build on that velocity while maintaining the deception in his delivery and staying healthy.",,"sa3017879"
,50,"David Fry","CLE","C","MLB",2022,"35+","Low",,"26.8638888","6' 0""","215","R","R",2018,"Draft","MIL",10000,"Northwestern State","A 2018 seventh round senior sign, Fry's combination of power and a chance to play several positions (including catcher) makes him an interesting potential bench piece. ",,"24934"
,50,"Jorge Gonzalez","LAD","SIRP","",2025,"35+","High",,"20.0861111","6' 5""","203","R","R",2018,"J2","LAD",,"Dominican Republic","Gonzalez was just 16 when he began his pro career back in 2019, and spent the '21 summer in the DSL. He came stateside for instructs last fall and sat 92-94 mph with a low-80s two-plane slider that has above-average potential. At a well-composed 6-foot-5, there's room for more strength and velocity here. Gonzalez's changeup is far enough behind to consider him a likely reliever at this stage.",,"sa3009504"
,50,"Evan Reifert","TBR","SIRP","AAA",2024,"35+","Med",,"23.3805555","6' 4""","190","R","R",2020,"UDFA","MIL",20000,"Central Missouri","Reifert transferred from an Iowa JUCO to Central Missouri, then was a $20,000 undrafted free agent of the Brewers after the 2021 draft. In case you were wondering whether a 20-round draft was appropriately long, here's a guy who was undrafted and then was flipped for a good big league role player (Mike Brosseau) within a few months of signing. Reifert has been up to 98 mph and has a plus slider that spins in the 2750 rpm range. His slider has big, two-plane bite and plays as an in-zone pitch, as well as a bat-missing finisher to hitters of both handedness; he threw it more than his fastball during his pro debut. The ceiling here will be dictated by how Reifert's strike-throwing develops. Because he's fresh out of amateur ball from a small school, there's reason to project on skill development here, so even though Reifert is further away from the big leagues than some of the other single-inning relief types in this system, his ceiling is higher, making him more of a prospect priority.",,"sa3014860"
,50,"Noah Dean","BOS","SIRP",,2026,"35+","High",,"21.5583333","6' 2""","215","L","L",2022,"Draft","BOS",322500,"Old Dominion","Dean has a mid-90s fastball that has peaked in the 98-100 mph area, but typically sits 93-96 with big carry. His arm action is extremely long, and it would seem to be low-hanging developmental fruit to shorten him up and hope it makes his fastball command and breaking ball more consistent. The fastball velocity and carry here give Dean late-inning ceiling if that happens.",,
,50,"Jack Brannigan","PIT","SIRP","AA",2027,"35+","High",,"21.5555555","6' 1""","200","R","R",2022,"Draft","PIT",770700,"Notre Dame","A two-way player and the best prospect on a veteran Notre Dame team, Brannigan has some pull power but he's more likely a prospect as a relief pitcher, where he's been up to 100, sits 96, and has solid glove-side command of a mid-80s slider.",,"sa3019922"
,50,"Matt Mervis","CHC","1B","MLB",2023,"35+","Low",,"24.4583333","6' 4""","225","L","L",2016,"Draft","CHC",,"Duke","Mervis' plus pull power has been famous on the Arizona backfields since he joined the org (he hit the facing of Sloan Park's second level... with a home run ball he hit from Field 1) in part because he's spent an abnormal anount of time down there due to injury and has ample opportunity to club younger pitching. He has plus pull power and, finally healthy, he's getting to it in games at the upper-levels of the minors, clubbing 15 homers in his first 60 games of 2022. A relative lack of patience may make it tough to clear the overall offensive bar at first base, and Mervis projects as more of a bench thumper.",,"27845"
,50,"Austin Cox","KCR","MIRP","AAA",2023,"35+","Med",,"25.5083333","6' 4""","235","L","L",2018,"Draft","KCR",447500,"Mercer","Cox is coming off a disappointing 2021 in which he spent the entire season in Northwest Arkansas, only being called up to Triple-A once the Double-A season had ended. His short stint at the upper level was unimpressive, and he was left off the 40-man. Once featuring a four-pitch mix, Cox has pared his repertoire down to three offerings, having all but eliminated his slider in favor of his curveball and changeup. The mid-70s curveball has improved, showing more consistent depth and frequently getting hitters to swing over it. It pairs well with his low-90s fastball, which Cox uses most effectively up and to his arm side. His changeup might be a touch too firm to complement the low-velocity heater, but he’s still been able to use all three offerings to miss bats so far in 2022. Unfortunately, the swing-and-miss he’s generating this year hasn't translated to strikeouts, with his K-rate instead lingering in the mid-teens. He’s showing signs of improving his command, but the still-middling velocity is not encouraging and has resulted in an FV skid.",,"24604"
,50,"Gerelmi Maldonado","SFG","SP","A",2026,"35+","High",,"18.7777777","6' 2""","170","R","R",2021,"J2","SFG",,"Venezuela","Maldonado is sitting 94-96 with an inconsistent (but average-flashing) breaking ball on the Complex.",,"sa3016018"
,50,"Joe Boyle","CIN","SIRP","MLB",2024,"35+","High",,"23.1305555","6' 7""","240","R","R",2020,"Draft","CIN",500000,"Notre Dame","Boyle continues to throw very hard (though he ""only"" sat 95 mph in 2021) and blow low-level hitters away at an exciting clip (he struck out more than two batters per inning in 2021), while walking them at an even scarier one. He had more walks than innings pitched throughout his college career and is purely an arm strength scratch-off kind of prospect.",,"29608"
,51,"Reny Artiles","CLE","SP","",2024,"35+","Med",,"20.7055555","6' 0""","170","R","R",2018,"J2","CLE",25000,"Dominican Republic","Artiles popped on our radar during 2021 intructs, when he was still just 19 but topping out at 95 mph and showing four viable pitches. In looks last fall and this spring, he has been in the 91-95 range, at times with natural cut and ride, and during the fall he was bending in a shapely 75-78 mph curveball that would flash average. This spring we saw more firm, upper-80s changeups and mid-80s sliders, both of which are also showing average on the regular. It's not a flashy repertoire, but when you take a step back to look at the pitch grades and consider that Artiles is barely 20 years old, he looks like a potential future rotation piece if he can rein in some of his current strike-throwing issues. He began the year in Low-A and is a sleeper with a modest ceiling.",,"sa3008716"
,51,"Nelson Quiroz","LAD","C","AA",2025,"35+","Med",,"20.9055555","5' 8""","194","S","R",2018,"J2","LAD",,"Mexico","Quiroz is a compact, switch-hitting catcher who has above-average bat speed. He has to swing with big effort to generate that kind of bat speed, and he's not quite the athlete that wee Yeiner Fernandez (above) is, but he still finds a way to put the bat on the ball consistently and spray hard, low-lying contact all over the place. Quiroz is not a lock to catch but he does have workable ingredients, and while definitely not built like a prototypical big league backstop, he's much sturdier and more physical than the typical 5-foot-8 20-year-old.",,"sa3009565"
,51,"Justin Sterner","TBR","SIRP","MLB",2024,"35+","Low",,"26.0888888","6' 1""","215","R","R",2020,"UDFA","MIA",20000,"BYU","Initially signed by Miami after the 2020 draft and traded for David Hess, Sterner had among the highest swinging strike rates in the Rays org in 2021 thanks to his plus slider and upshot fastball, which lives entirely off its angle and deception. Sterner's delivery is as close to a shot putter's motion as you'll see in baseball, and its weirdness helps enable his success. He struck out 78 hitters in 57.1 innings across three levels of the minor leagues with the Rays, reaching Montgomery and dominating there. He's firmly on the radar as a short-term middle relief option in Tampa.",,"27694"
,51,"Tyler Dearden","BOS","LF","",2024,"35+","Med",,"24.2361111","6' 2""","200","L","R",2017,"Draft","BOS",500000,"Rancocas Valley HS (NJ)","The Red Sox are as good as anyone at drafting high school players late and ultimately getting a deal done with them, and Dearden is their latest success story. Signing for $140,000 as a 29th-round pick in 2017 out of a New Jersey high school, the Red Sox expected the usual slow development path for a cold-weather player, and injuries delayed things further. All but off the radar entering the 2021 season, Dearden suddenly tapped into his power potential by hitting 24 tanks in just 97 games for High-A Greenville. With Dearden’s power comes the usual issues. His sudden ability to take balls over the fence led to some power-conscious habits and a significantly uphill swing plane, leading to plenty of swing-and-miss. He also struggles to get to his power against lefties, against whom only one of his home runs came. With fringy speed and a below-average arm, Dearden is limited to left field, so even with as large a step forward as he took in 2021, his future is nearly entirely dependent on his bat, meaning he'll need to continue to work on his weaknesses at the plate. Dearden will get a big test in 2022 with an assignment to Double-A.",,"sa3005103"
,51,"Omar Cruz","PIT","SP","AAA",2023,"35+","Low",,"23.6805555","6' 0""","200","L","L",2017,"J2","SDP",,"Mexico","Cruz is an athletic lefty who has above-average command of fringy stuff. He's capable of spotting his low-90s four-seamer up and down, and is adept at placing a fading change right on the border of the arm-side corner. The cambio should miss bats, but he has very little to tempt lefties with, as his curve is slow and big leaguers should read it easily out of the hand. It's a thin arsenal for someone with below-average arm strength but he throws enough strikes to get auditions in long relief or spot starts.",,"23875"
,51,"Burl Carraway","CHC","SIRP","",2023,"35+","High",,"23.3444444","5' 11""","177","L","L",2020,"Draft","CHC",1050000,"Dallas Baptist","Carraway is a prototypical lefty power pitcher, working up in the zone with his mid-90s fastball and creating vertical action with his sharp curveball. With his high arm slot, Carraway produces some of the best TrackMan/Hawk-Eye data on the planet, and one source compared his stuff to a left-handed version of James Karinchak. During instructs, his fastball sat 94-96 with a ton of ride to it, and his breaking ball is wickedly deep and pairs with that heater to keep batters confused. He pitches exclusively from the stretch and sets up with his back almost completely turned to the plate, which helps him hide the ball despite his arm action being on the longer side. He spent most of the season working out of the High-A bullpen before a promotion that saw him finish the year at Double-A. His strikeout rate was a stellar 34.7% at High-A but was bundled with a high walk rate almost as high (28.6%). In his small sample at Double-A (4.2 IP), he doled out more free passes than fans. As it stands now, his command is still the most significant hurdle to him leveraging his impressive two-pitch mix, and it's so rough at this point that it needs another full grade of development for Carraway to be usable at all. There is a rumor that some area scouts were intentionally tanking their reports on Carraway because they wanted to counterbalance what they thought would be overzealous analytical evaluations of his stuff. The eyeball scouts were skeptical Carraway would ever throw strikes, and they may still be correct.","RzvdsvjBnRw","sa3014495"
,51,"Mat Olsen","SFG","SIRP","",2025,"35+","Med",,"22.2305555","5' 11""","185","R","R",2021,"Draft","SFG",147500,"Central Arizona","Olsen showed a velocity spike during 2022 spring training. He had touched some 96s during the fall before his draft year with Central Arizona but came out the following spring sitting 88-92 mph, and only creeping into the mid-90s early in starts. He's been more 93-96 and touching 97 during the early portion of his first full pro season. The little, athletic Olsen has a good looking drop-and-drive delivery, a carrying fastball, and a snappy curveball. His feel for spin gives him the foundation for a good slider, eventually, too. We should be skeptical of Olsen holding this velo all year since he's shown it at times but not consistently, though his stuff's underlying traits could enable him to break out in a sizable way if indeed this new layer of arm strength sticks around.",,"sa3017882"
,51,"Hector Rodriguez","CIN","2B","AAA",2026,"35+","Med",,"18.5555555","5' 8""","186","L","R",2021,"J2","NYM",,"Dominican Republic","The compact Rodriguez has plus-plus bat control, but he's a little less athletic than is ideal for a young prospect with very little physical projection. Because he has such prodigious feel for the barrel and can play the middle infield, he has a path to a big league role, it's just a little tougher to get excited about his upside due to the lack of projection.",,"sa3015828"
,52,"Trey Benton","CLE","SIRP","",2024,"35+","Med",,"24.2861111","6' 4""","209","R","R",2019,"Draft","CLE",100000,"East Carolina","Benton was extremely wild in 2021 and is a few levels behind some other sleeper pitching prospects from Cleveland's 2019 draft class who you'll read about momentarily, but his stuff is more traditionally nasty than the other guys (especially his curveball), he seems to be in the midst of a velo spike (he was sitting 92-93 mph with carry this spring), and his delivery looks more consistent now than it did when he was walk-prone in 2021. He's a relief-only prospect, but assuming his control improves, he looks like an up/down reliever with a shot to be more if the velo keeps coming.",,"sa3015034"
,52,"Robinson Ortiz","LAD","MIRP","AAA",2023,"35+","High",,"22.7416666","6' 0""","190","L","L",2016,"J2","LAD",60000,"Dominican Republic","The pandemic ended what may have been a breakout season for Ortiz before it even began. He arrived to 2020 minor league spring training with a leaner lower half and was touching 98 mph in the bullpen before the shutdown (he was 90-93, touching 95 in 2019). His delivery had been tweaked, with his stride direction altered to help him get over his front side and on top of his breaking ball. Ortiz was already showing exciting velocity and a good changeup, and a better breaking ball might have helped him break out. Instead, Ortiz is now in limbo as he missed almost all of 2021 due to misdiagnosis of an injury that turned out to be a microfracture in his forearm rather than anything to do with his ligament. He had surgery in January.","LVLtXxDsi9A","sa3004006"
,52,"Jhonny Piron","TBR","CF","",2025,"35+","High",,"18.3305555","6' 2""","175","R","R",2021,"J2","TBR",1800000,"Dominican Republic","Piron is a speedy, raw athlete with a pull-happy swing. He is very likely to stay in center field and could be an impact defender there, but he needs to add strength to be a viable hitter of any kind. He's a long-term developmental project who hit .232/.366/.369 during his first pro year while posting a curiously low BABIP for such a fast player facing DSL infielders.",,"sa3015702"
,52,"Elmer Rodriguez-Cruz","BOS","SIRP","AAA",2026,"35+","High",,"19.1194444","6' 3""","160","R","R",2021,"Draft","BOS",497500,"Leadership Christian Academy","Rodriguez-Cruz is a very projectable righty who was still shy of 18 when Boston picked him in the fourth round of the 2021 draft out of Leadership Christian Academy, the Puerto Rican high school that also boasts Heliot Ramos and Jose Miranda as alums. He showed a loose, whippy, inconsistent delivery on the showcase circuit and was sitting mostly 91-92 mph while topping out at 94. His curveball has good-looking shape but lacks power, and he has pretty crude feel for creating action on his changeup, but ERC is a premium arm talent developmental prospect.",,"sa3019459"
,52,"Santiago Florez","PIT","SIRP","",2023,"35+","Med",,"22.3944444","6' 5""","222","R","R",2016,"J2","PIT",150000,"Colombia","Florez showed a pretty significant velocity spike between 2018 and '19 and was sitting 92-95 mph as a teenager in the Appy League. Because he was so young when he signed, Florez was Rule 5 eligible in 2020, but was passed over because he hasn't been seen much and is still pretty raw from a strike-throwing standpoint. Still just 20, Florez has mid-90s heat and a prototypical frame, but his slider quality is inconsistent and so is his control. His longer arm action may be the culprit here. After a sterling first half at Low-A Bradenton, Florez was promoted to Greensboro and his peripherals regressed to his career norms. The Pirates didn't add him to the 40-man this offseason. He could conceivably enjoy a velo spike in relief and be a good middle reliever.",,"sa3003026"
,52,"Esteban Quiroz","CHC","2B","AAA",2022,"35+","Low",,"30.6222222","5' 7""","175","L","R",2017,"J2","BOS",,"Mexico","Quiroz spent 2015 to '17 crushing the Mexican League. He signed with Boston in November of 2017, and was hot early during his pro debut in '18, but then missed three and a half months with an abdominal strain. He only played in 24 games at Double-A, then had 62 extra plate appearances in the Arizona Fall League, where he played well and was seen by the entire pro scouting community. San Diego traded a 40-man crunch relief arm to Boston for Quiroz, then later flipped him to Tampa Bay as part of the Tommy Pham deal. The Rays' glut of quality upper-level infielders has kept him from making his big league debut even though ""Pony"" has a career .401 OBP in affiliated ball. 
Quiroz can barely play second base, and his lack of defensive versatility has prevented him from playing a long-term role on somebody's bench. But he has deft, all-fields contact ability and can punish mistakes enough to be an above-replacement player, someone's low-end regular at the keystone. Now 30, the window for that type of brief career (which this guy probably deserved to have) is closing and instead of Quiroz getting the opportunity to be a cult hero, this has become a ""what could have been?"" story.",,"19780"
,52,"Carson Ragsdale","SFG","SP","",2024,"35+","Med",,"24.35","6' 8""","225","R","R",2020,"Draft","PHI",225000,"South Florida","Ragsdale looks every bit of his 6-foot-8, somehow seeming to tack on additional length on the mound with an over-the-top delivery. The angle created by his height aids a snappy curveball, and while his mid-90s fastball lost some velocity over the course of the 2021 season, there’s still room on his lanky frame to add muscle and sustain his velo for a whole summer. His location also faltered a bit in the last few weeks of the season, but given the fact that he threw more innings than anyone else in Low-A in his first year of professional ball (113.2) and posted a 33.8% K-rate in the process, the relative lack of stamina is understandable. His fastball/curveball combination is enough to land him at the back of a rotation, with the possibility of moving up if he develops a consistent third offering (there's a cutter in there somewhere) and the bullpen there as a fallback.","io67UHwzi_k","27508"
,52,"Eric Yang","CIN","C","",2023,"35+","Med",,"24.5138888","5' 11""","185","R","R",2019,"Draft","CIN",197500,"UC Santa Barbara","As an amateur, Yang had a strong analytical prospect foundation because he played a premium position fairly well and had more walks than strikeouts during his career at UC Santa Barbara. He also saw a big uptick in power production during his 2019 draft year, but that was more a result of physical maturity than true, impact raw power. Scouts think he's got a well-rounded but modest collection of tools and expect him to be a high-probability 40-man catcher, with his likely outcomes straddling the backup/third catcher range.",,"27698"
,53,"Jacob Zibin","CLE","SP",,2027,"35+","High",,"17.6694444","6' 4""","218","R","R",2022,"Draft","CLE",1200000,"TNXL Academy (FL)","Zibin reclassified from the 2023 draft and is one of the youngest prospects available this year. He also came down from his native Canada to pitch at an athletics-focused school in Florida. Early in the spring he was peaking in the upper-90s, sitting more in the 92-95 mph range with varied feel for location and mediocre action. Still, it's exciting arm strength for a pitching prospect who won't quite be 17.5 on draft day. His two-planed slider and fading changeup both have promising movement, and Zibin's development will hinge on polishing those and finding a way to aid his fastball's playability.",,
,53,"Christopher Campos","LAD","SS","AA",2027,"35+","High",,"22.1333333","5' 10""","170","R","R",2022,"Draft","LAD",197500,"St. Mary's","A very athletic two-way player, Campos was up to 95 on the mound, he's a capable defensive shortstop, and while he tends to chase he still finds a way to put the bat on the ball. He has 30 power but does at least a little bit of everything else.",,"sa3020396"
,53,"Chris Muller","TBR","SIRP","AAA",2022,"35+","Med",,"26.4416666","6' 5""","210","R","R",2017,"Draft","TBR",50000,"UT-San Antonio","The burly Muller has a power fastball/slider/splitter combination that should enable him to work out of a big league bullpen if he can polish his command a little bit. The 25-year-old missed most of 2021 with shoulder tendinitis and only worked a total of 21 innings, but when he was healthy, he was pumping mid-90s gas and bending in a power mid-80s slider. It's no-doubt big league bullpen stuff hampered by Muller's lack of track record (he's pitched most of just one pro season since he was drafted) and scattered control.",,"sa3006811"
,53,"Naysbel Marcano","BOS","C","",2023,"35+","High",,"20.3555555","6' 0""","190","R","R",2018,"J2","BOS",350000,"Venezuela","Marcano is on the long-term radar as a well-rounded, lower-level catching prospect. Signed in 2018, the missed pandemic season adds a weird hurdle to Marcano's development as he'll be new to full-season ball this year, which is also his 40-man roster evaluation year. He barely played in 2021. He's a little swing happy and is definitely a power-over-hit type (à la Deivy Grullón), but he shows some advanced approach elements by cutting down on his stroke with two strikes, and he also has a plus, accurate arm. He's a long-term developmental prospect at a key position.",,"sa3008804"
